round,benchmark,pass,scheduler_class,blocking_reasons,incident_pairs,safe_edge_count,total_edge_count,safe_edge_ratio
0,CoyoteBench_huffbench,sroa,decision_required,needs_attribution;order_sensitive,"adce,sroa:order_sensitive;dce,sroa:order_sensitive;early-cse,sroa:order_sensitive;gvn,sroa:order_sensitive;indvars,sroa:order_sensitive;instcombine,sroa:order_sensitive;licm,sroa:order_sensitive;loop-rotate,sroa:order_sensitive;loop-simplify,sroa:needs_attribution;loop-unroll,sroa:order_sensitive;mem2reg,sroa:order_sensitive;reassociate,sroa:order_sensitive;sccp,sroa:order_sensitive;simplifycfg,sroa:order_sensitive",0,14,0.0
1,CoyoteBench_huffbench,adce,decision_required,order_sensitive,"adce,dce:confirmed_independent;adce,early-cse:confirmed_independent;adce,gvn:order_sensitive;adce,indvars:confirmed_independent;adce,instcombine:confirmed_independent;adce,licm:confirmed_independent;adce,loop-rotate:confirmed_independent;adce,loop-simplify:confirmed_independent;adce,loop-unroll:confirmed_independent;adce,reassociate:confirmed_independent;adce,sccp:confirmed_independent;adce,simplifycfg:confirmed_independent",11,12,0.9167
1,CoyoteBench_huffbench,dce,decision_required,order_sensitive,"adce,dce:confirmed_independent;dce,early-cse:confirmed_independent;dce,gvn:order_sensitive;dce,indvars:confirmed_independent;dce,instcombine:confirmed_independent;dce,licm:confirmed_independent;dce,loop-rotate:confirmed_independent;dce,loop-simplify:confirmed_independent;dce,loop-unroll:confirmed_independent;dce,reassociate:confirmed_independent;dce,sccp:confirmed_independent;dce,simplifycfg:confirmed_independent",11,12,0.9167
1,CoyoteBench_huffbench,early-cse,decision_required,needs_attribution;order_sensitive,"adce,early-cse:confirmed_independent;dce,early-cse:confirmed_independent;early-cse,gvn:order_sensitive;early-cse,indvars:order_sensitive;early-cse,instcombine:order_sensitive;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:needs_attribution;early-cse,sccp:needs_attribution;early-cse,simplifycfg:order_sensitive",3,12,0.25
1,CoyoteBench_huffbench,gvn,decision_required,needs_attribution;order_sensitive,"adce,gvn:order_sensitive;dce,gvn:order_sensitive;early-cse,gvn:order_sensitive;gvn,indvars:order_sensitive;gvn,instcombine:order_sensitive;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:needs_attribution;gvn,loop-unroll:order_sensitive;gvn,reassociate:order_sensitive;gvn,sccp:needs_attribution;gvn,simplifycfg:order_sensitive",0,12,0.0
1,CoyoteBench_huffbench,indvars,decision_required,needs_attribution;order_sensitive,"adce,indvars:confirmed_independent;dce,indvars:confirmed_independent;early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:order_sensitive;indvars,loop-simplify:likely_independent;indvars,loop-unroll:order_sensitive;indvars,reassociate:needs_attribution;indvars,sccp:needs_attribution;indvars,simplifycfg:order_sensitive",3,12,0.25
1,CoyoteBench_huffbench,instcombine,decision_required,needs_attribution;order_sensitive,"adce,instcombine:confirmed_independent;dce,instcombine:confirmed_independent;early-cse,instcombine:order_sensitive;gvn,instcombine:order_sensitive;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:needs_attribution;instcombine,loop-unroll:order_sensitive;instcombine,reassociate:order_sensitive;instcombine,sccp:needs_attribution;instcombine,simplifycfg:order_sensitive",2,12,0.1667
1,CoyoteBench_huffbench,licm,decision_required,needs_attribution;order_sensitive,"adce,licm:confirmed_independent;dce,licm:confirmed_independent;early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:order_sensitive;instcombine,licm:order_sensitive;licm,loop-rotate:order_sensitive;licm,loop-simplify:likely_independent;licm,loop-unroll:needs_attribution;licm,reassociate:needs_attribution;licm,sccp:needs_attribution;licm,simplifycfg:order_sensitive",3,12,0.25
1,CoyoteBench_huffbench,loop-rotate,decision_required,needs_attribution;order_sensitive,"adce,loop-rotate:confirmed_independent;dce,loop-rotate:confirmed_independent;early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:order_sensitive;loop-rotate,loop-simplify:likely_independent;loop-rotate,loop-unroll:order_sensitive;loop-rotate,reassociate:order_sensitive;loop-rotate,sccp:needs_attribution;loop-rotate,simplifycfg:order_sensitive",3,12,0.25
1,CoyoteBench_huffbench,loop-simplify,decision_required,needs_attribution;order_sensitive,"adce,loop-simplify:confirmed_independent;dce,loop-simplify:confirmed_independent;early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:needs_attribution;indvars,loop-simplify:likely_independent;instcombine,loop-simplify:needs_attribution;licm,loop-simplify:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-simplify,reassociate:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",9,12,0.75
1,CoyoteBench_huffbench,loop-unroll,decision_required,needs_attribution;order_sensitive,"adce,loop-unroll:confirmed_independent;dce,loop-unroll:confirmed_independent;early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:needs_attribution;loop-rotate,loop-unroll:order_sensitive;loop-simplify,loop-unroll:likely_independent;loop-unroll,reassociate:needs_attribution;loop-unroll,sccp:needs_attribution;loop-unroll,simplifycfg:order_sensitive",3,12,0.25
1,CoyoteBench_huffbench,reassociate,decision_required,needs_attribution;order_sensitive,"adce,reassociate:confirmed_independent;dce,reassociate:confirmed_independent;early-cse,reassociate:needs_attribution;gvn,reassociate:order_sensitive;indvars,reassociate:needs_attribution;instcombine,reassociate:order_sensitive;licm,reassociate:needs_attribution;loop-rotate,reassociate:order_sensitive;loop-simplify,reassociate:confirmed_independent;loop-unroll,reassociate:needs_attribution;reassociate,sccp:needs_attribution;reassociate,simplifycfg:needs_attribution",3,12,0.25
1,CoyoteBench_huffbench,sccp,decision_required,needs_attribution;order_sensitive,"adce,sccp:confirmed_independent;dce,sccp:confirmed_independent;early-cse,sccp:needs_attribution;gvn,sccp:needs_attribution;indvars,sccp:needs_attribution;instcombine,sccp:needs_attribution;licm,sccp:needs_attribution;loop-rotate,sccp:needs_attribution;loop-simplify,sccp:confirmed_independent;loop-unroll,sccp:needs_attribution;reassociate,sccp:needs_attribution;sccp,simplifycfg:order_sensitive",3,12,0.25
1,CoyoteBench_huffbench,simplifycfg,decision_required,needs_attribution;order_sensitive,"adce,simplifycfg:confirmed_independent;dce,simplifycfg:confirmed_independent;early-cse,simplifycfg:order_sensitive;gvn,simplifycfg:order_sensitive;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;reassociate,simplifycfg:needs_attribution;sccp,simplifycfg:order_sensitive",2,12,0.1667
2,CoyoteBench_huffbench,adce,decision_required,order_sensitive,"adce,dce:confirmed_independent;adce,early-cse:confirmed_independent;adce,gvn:order_sensitive;adce,indvars:confirmed_independent;adce,instcombine:confirmed_independent;adce,licm:confirmed_independent;adce,loop-rotate:confirmed_independent;adce,loop-simplify:confirmed_independent;adce,loop-unroll:confirmed_independent;adce,reassociate:confirmed_independent;adce,sccp:confirmed_independent;adce,simplifycfg:confirmed_independent",11,12,0.9167
2,CoyoteBench_huffbench,dce,decision_required,order_sensitive,"adce,dce:confirmed_independent;dce,early-cse:confirmed_independent;dce,gvn:order_sensitive;dce,indvars:confirmed_independent;dce,instcombine:confirmed_independent;dce,licm:confirmed_independent;dce,loop-rotate:confirmed_independent;dce,loop-simplify:confirmed_independent;dce,loop-unroll:confirmed_independent;dce,reassociate:confirmed_independent;dce,sccp:confirmed_independent;dce,simplifycfg:confirmed_independent",11,12,0.9167
2,CoyoteBench_huffbench,early-cse,decision_required,order_sensitive,"adce,early-cse:confirmed_independent;dce,early-cse:confirmed_independent;early-cse,gvn:order_sensitive;early-cse,indvars:order_sensitive;early-cse,instcombine:order_sensitive;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:confirmed_independent;early-cse,sccp:confirmed_independent;early-cse,simplifycfg:confirmed_independent",6,12,0.5
2,CoyoteBench_huffbench,gvn,decision_required,needs_attribution;order_sensitive,"adce,gvn:order_sensitive;dce,gvn:order_sensitive;early-cse,gvn:order_sensitive;gvn,indvars:order_sensitive;gvn,instcombine:order_sensitive;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:needs_attribution;gvn,loop-unroll:order_sensitive;gvn,reassociate:order_sensitive;gvn,sccp:needs_attribution;gvn,simplifycfg:order_sensitive",0,12,0.0
2,CoyoteBench_huffbench,indvars,decision_required,needs_attribution;order_sensitive,"adce,indvars:confirmed_independent;dce,indvars:confirmed_independent;early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:order_sensitive;indvars,loop-simplify:likely_independent;indvars,loop-unroll:order_sensitive;indvars,reassociate:needs_attribution;indvars,sccp:needs_attribution;indvars,simplifycfg:order_sensitive",3,12,0.25
2,CoyoteBench_huffbench,instcombine,decision_required,needs_attribution;order_sensitive,"adce,instcombine:confirmed_independent;dce,instcombine:confirmed_independent;early-cse,instcombine:order_sensitive;gvn,instcombine:order_sensitive;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:order_sensitive;instcombine,loop-unroll:order_sensitive;instcombine,reassociate:order_sensitive;instcombine,sccp:needs_attribution;instcombine,simplifycfg:order_sensitive",2,12,0.1667
2,CoyoteBench_huffbench,licm,decision_required,needs_attribution;order_sensitive,"adce,licm:confirmed_independent;dce,licm:confirmed_independent;early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:order_sensitive;instcombine,licm:order_sensitive;licm,loop-rotate:order_sensitive;licm,loop-simplify:likely_independent;licm,loop-unroll:needs_attribution;licm,reassociate:needs_attribution;licm,sccp:order_sensitive;licm,simplifycfg:order_sensitive",3,12,0.25
2,CoyoteBench_huffbench,loop-rotate,decision_required,order_sensitive,"adce,loop-rotate:confirmed_independent;dce,loop-rotate:confirmed_independent;early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:order_sensitive;loop-rotate,loop-simplify:likely_independent;loop-rotate,loop-unroll:order_sensitive;loop-rotate,reassociate:order_sensitive;loop-rotate,sccp:order_sensitive;loop-rotate,simplifycfg:order_sensitive",3,12,0.25
2,CoyoteBench_huffbench,loop-simplify,decision_required,needs_attribution;order_sensitive,"adce,loop-simplify:confirmed_independent;dce,loop-simplify:confirmed_independent;early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:needs_attribution;indvars,loop-simplify:likely_independent;instcombine,loop-simplify:order_sensitive;licm,loop-simplify:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-simplify,loop-unroll:needs_attribution;loop-simplify,reassociate:confirmed_independent;loop-simplify,sccp:needs_attribution;loop-simplify,simplifycfg:order_sensitive",7,12,0.5833
2,CoyoteBench_huffbench,loop-unroll,decision_required,needs_attribution;order_sensitive,"adce,loop-unroll:confirmed_independent;dce,loop-unroll:confirmed_independent;early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:needs_attribution;loop-rotate,loop-unroll:order_sensitive;loop-simplify,loop-unroll:needs_attribution;loop-unroll,reassociate:needs_attribution;loop-unroll,sccp:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,12,0.1667
2,CoyoteBench_huffbench,reassociate,decision_required,needs_attribution;order_sensitive,"adce,reassociate:confirmed_independent;dce,reassociate:confirmed_independent;early-cse,reassociate:confirmed_independent;gvn,reassociate:order_sensitive;indvars,reassociate:needs_attribution;instcombine,reassociate:order_sensitive;licm,reassociate:needs_attribution;loop-rotate,reassociate:order_sensitive;loop-simplify,reassociate:confirmed_independent;loop-unroll,reassociate:needs_attribution;reassociate,sccp:needs_attribution;reassociate,simplifycfg:confirmed_independent",5,12,0.4167
2,CoyoteBench_huffbench,sccp,decision_required,needs_attribution;order_sensitive,"adce,sccp:confirmed_independent;dce,sccp:confirmed_independent;early-cse,sccp:confirmed_independent;gvn,sccp:needs_attribution;indvars,sccp:needs_attribution;instcombine,sccp:needs_attribution;licm,sccp:order_sensitive;loop-rotate,sccp:order_sensitive;loop-simplify,sccp:needs_attribution;loop-unroll,sccp:order_sensitive;reassociate,sccp:needs_attribution;sccp,simplifycfg:confirmed_independent",4,12,0.3333
2,CoyoteBench_huffbench,simplifycfg,decision_required,order_sensitive,"adce,simplifycfg:confirmed_independent;dce,simplifycfg:confirmed_independent;early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:order_sensitive;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;reassociate,simplifycfg:confirmed_independent;sccp,simplifycfg:confirmed_independent",5,12,0.4167
3,CoyoteBench_huffbench,adce,decision_required,order_sensitive,"adce,dce:confirmed_independent;adce,early-cse:confirmed_independent;adce,gvn:order_sensitive;adce,indvars:confirmed_independent;adce,instcombine:confirmed_independent;adce,licm:confirmed_independent;adce,loop-rotate:confirmed_independent;adce,loop-simplify:confirmed_independent;adce,loop-unroll:confirmed_independent;adce,reassociate:confirmed_independent;adce,sccp:confirmed_independent;adce,simplifycfg:confirmed_independent",11,12,0.9167
3,CoyoteBench_huffbench,dce,decision_required,order_sensitive,"adce,dce:confirmed_independent;dce,early-cse:confirmed_independent;dce,gvn:order_sensitive;dce,indvars:confirmed_independent;dce,instcombine:confirmed_independent;dce,licm:confirmed_independent;dce,loop-rotate:confirmed_independent;dce,loop-simplify:confirmed_independent;dce,loop-unroll:confirmed_independent;dce,reassociate:confirmed_independent;dce,sccp:confirmed_independent;dce,simplifycfg:confirmed_independent",11,12,0.9167
3,CoyoteBench_huffbench,early-cse,decision_required,order_sensitive,"adce,early-cse:confirmed_independent;dce,early-cse:confirmed_independent;early-cse,gvn:order_sensitive;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:confirmed_independent;early-cse,sccp:confirmed_independent;early-cse,simplifycfg:confirmed_independent",7,12,0.5833
3,CoyoteBench_huffbench,gvn,decision_required,needs_attribution;order_sensitive,"adce,gvn:order_sensitive;dce,gvn:order_sensitive;early-cse,gvn:order_sensitive;gvn,indvars:order_sensitive;gvn,instcombine:order_sensitive;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:needs_attribution;gvn,loop-unroll:order_sensitive;gvn,reassociate:order_sensitive;gvn,sccp:needs_attribution;gvn,simplifycfg:order_sensitive",0,12,0.0
3,CoyoteBench_huffbench,indvars,decision_required,needs_attribution;order_sensitive,"adce,indvars:confirmed_independent;dce,indvars:confirmed_independent;early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:order_sensitive;indvars,loop-simplify:likely_independent;indvars,loop-unroll:order_sensitive;indvars,reassociate:confirmed_independent;indvars,sccp:needs_attribution;indvars,simplifycfg:order_sensitive",4,12,0.3333
3,CoyoteBench_huffbench,instcombine,decision_required,needs_attribution;order_sensitive,"adce,instcombine:confirmed_independent;dce,instcombine:confirmed_independent;early-cse,instcombine:confirmed_independent;gvn,instcombine:order_sensitive;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:order_sensitive;instcombine,loop-unroll:order_sensitive;instcombine,reassociate:order_sensitive;instcombine,sccp:needs_attribution;instcombine,simplifycfg:confirmed_independent",4,12,0.3333
3,CoyoteBench_huffbench,licm,decision_required,needs_attribution;order_sensitive,"adce,licm:confirmed_independent;dce,licm:confirmed_independent;early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:order_sensitive;instcombine,licm:order_sensitive;licm,loop-rotate:order_sensitive;licm,loop-simplify:likely_independent;licm,loop-unroll:needs_attribution;licm,reassociate:confirmed_independent;licm,sccp:order_sensitive;licm,simplifycfg:order_sensitive",4,12,0.3333
3,CoyoteBench_huffbench,loop-rotate,decision_required,order_sensitive,"adce,loop-rotate:confirmed_independent;dce,loop-rotate:confirmed_independent;early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:order_sensitive;loop-rotate,loop-simplify:likely_independent;loop-rotate,loop-unroll:order_sensitive;loop-rotate,reassociate:order_sensitive;loop-rotate,sccp:order_sensitive;loop-rotate,simplifycfg:order_sensitive",3,12,0.25
3,CoyoteBench_huffbench,loop-simplify,decision_required,high_risk_needs_attribution;needs_attribution;order_sensitive,"adce,loop-simplify:confirmed_independent;dce,loop-simplify:confirmed_independent;early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:needs_attribution;indvars,loop-simplify:likely_independent;instcombine,loop-simplify:order_sensitive;licm,loop-simplify:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-simplify,loop-unroll:needs_attribution;loop-simplify,reassociate:confirmed_independent;loop-simplify,sccp:needs_attribution;loop-simplify,simplifycfg:order_sensitive",7,12,0.5833
3,CoyoteBench_huffbench,loop-unroll,decision_required,needs_attribution;order_sensitive,"adce,loop-unroll:confirmed_independent;dce,loop-unroll:confirmed_independent;early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:needs_attribution;loop-rotate,loop-unroll:order_sensitive;loop-simplify,loop-unroll:needs_attribution;loop-unroll,reassociate:confirmed_independent;loop-unroll,sccp:order_sensitive;loop-unroll,simplifycfg:order_sensitive",3,12,0.25
3,CoyoteBench_huffbench,reassociate,decision_required,order_sensitive,"adce,reassociate:confirmed_independent;dce,reassociate:confirmed_independent;early-cse,reassociate:confirmed_independent;gvn,reassociate:order_sensitive;indvars,reassociate:confirmed_independent;instcombine,reassociate:order_sensitive;licm,reassociate:confirmed_independent;loop-rotate,reassociate:order_sensitive;loop-simplify,reassociate:confirmed_independent;loop-unroll,reassociate:confirmed_independent;reassociate,sccp:confirmed_independent;reassociate,simplifycfg:confirmed_independent",9,12,0.75
3,CoyoteBench_huffbench,sccp,decision_required,high_risk_needs_attribution;needs_attribution;order_sensitive,"adce,sccp:confirmed_independent;dce,sccp:confirmed_independent;early-cse,sccp:confirmed_independent;gvn,sccp:needs_attribution;indvars,sccp:needs_attribution;instcombine,sccp:needs_attribution;licm,sccp:order_sensitive;loop-rotate,sccp:order_sensitive;loop-simplify,sccp:needs_attribution;loop-unroll,sccp:order_sensitive;reassociate,sccp:confirmed_independent;sccp,simplifycfg:needs_attribution",4,12,0.3333
