pass_a,pass_b,commute,ab_path,ba_path,details
simplifycfg,loop-unroll,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__loop-unroll.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-unroll__then__simplifycfg.ll,"in function Fit:
  in block %.lr.ph.preheader / %.lr.ph:
    >   %3 = phi i32 [ %14, %13 ], [ 0, %2 ]
    >   %4 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %5 = zext nneg i32 %3 to i64
    >   %6 = getelementptr inbounds nuw [4 x i8], ptr %4, i64 %5
    >   %7 = load i32, ptr %6, align 4
    >   %.not2 = icmp eq i32 %7, 0
    >   br i1 %.not2, label %13, label %8
    <   br label %.lr.ph
  in block %._crit_edge:
    >   %15 = phi i32 [ 0, %8 ], [ 1, %13 ], [ 1, %2 ]
    >   ret i32 %15
    <   %15 = phi i32 [ 1, %2 ], [ %.ph, %._crit_edge.loopexit ]
    <   ret i32 %15

in function Place:
  in block %.lr.ph.epil.preheader / %.epil.preheader:
    >   %27 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %28 = zext nneg i32 %.epil.init to i64
    >   %29 = getelementptr inbounds nuw [4 x i8], ptr %27, i64 %28
    >   %30 = load i32, ptr %29, align 4
    >   %.not3.epil = icmp eq i32 %30, 0
    >   br i1 %.not3.epil, label %._crit_edge, label %31
    <   br label %.lr.ph.epil
  in block %.lr.ph6.preheader / %.lr.ph6:
    >   %42 = phi i32 [ %47, %46 ], [ %1, %._crit_edge ]
    >   %43 = sext i32 %42 to i64
    >   %44 = getelementptr inbounds [4 x i8], ptr @puzzl, i64 %43
    >   %45 = load i32, ptr %44, align 4
    >   %.not2 = icmp eq i32 %45, 0
    >   br i1 %.not2, label %._crit_edge7, label %46
    <   br label %.lr.ph6
  in block %._crit_edge.loopexit / %._crit_edge:
    >   %35 = getelementptr inbounds [4 x i8], ptr @class, i64 %.phi.trans.insert
    >   %36 = load i32, ptr %35, align 4
    >   %37 = sext i32 %36 to i64
    >   %38 = getelementptr inbounds [4 x i8], ptr @piececount, i64 %37
    >   %39 = load i32, ptr %38, align 4
    >   %40 = add nsw i32 %39, -1
    >   store i32 %40, ptr %38, align 4
    >   %41 = icmp slt i32 %1, 512
    >   br i1 %41, label %.lr.ph6, label %._crit_edge7
    <   br label %._crit_edge
  in block %._crit_edge7:
    >   %49 = phi i32 [ %42, %.lr.ph6 ], [ 0, %46 ], [ 0, %._crit_edge ]
    >   ret i32 %49
    <   %47 = phi i32 [ 0, %._crit_edge ], [ %.ph, %._crit_edge7.loopexit ]
    <   ret i32 %47

in function Remove:
  in block %.lr.ph.epil.preheader / %.epil.preheader:
    >   %27 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %28 = zext nneg i32 %.epil.init to i64
    >   %29 = getelementptr inbounds nuw [4 x i8], ptr %27, i64 %28
    >   %30 = load i32, ptr %29, align 4
    >   %.not2.epil = icmp eq i32 %30, 0
    >   br i1 %.not2.epil, label %._crit_edge, label %31
    <   br label %.lr.ph.epil
  in block %._crit_edge.loopexit / %._crit_edge:
    >   %35 = getelementptr inbounds [4 x i8], ptr @class, i64 %.phi.trans.insert
    >   %36 = load i32, ptr %35, align 4
    >   %37 = sext i32 %36 to i64
    >   %38 = getelementptr inbounds [4 x i8], ptr @piececount, i64 %37
    >   %39 = load i32, ptr %38, align 4
    >   %40 = add nsw i32 %39, 1
    >   store i32 %40, ptr %38, align 4
    >   ret void
    <   br label %._crit_edge

in function Puzzle:
  in block %.preheader2 / %16:
    >   %17 = phi i32 [ %93, %16 ], [ 1, %1 ]
    >   %18 = or disjoint i32 %17, 72
    >   %19 = zext nneg i32 %18 to i64
    >   %20 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %19
    >   store i32 0, ptr %20, align 4
    >   %21 = or disjoint i32 %17, 136
    >   %22 = zext nneg i32 %21 to i64
    >   %23 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %22
    >   store i32 0, ptr %23, align 4
    >   %24 = or disjoint i32 %17, 200
    >   %25 = zext nneg i32 %24 to i64
    >   %26 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %25
    >   store i32 0, ptr %26, align 4
    >   %27 = or disjoint i32 %17, 264
    >   %28 = zext nneg i32 %27 to i64
    >   %29 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %28
    >   store i32 0, ptr %29, align 4
    >   %30 = or disjoint i32 %17, 328
    >   %31 = zext nneg i32 %30 to i64
    >   %32 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %31
    >   store i32 0, ptr %32, align 4
    >   %33 = or disjoint i32 %17, 80
    >   %34 = zext nneg i32 %33 to i64
    >   %35 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %34
    >   store i32 0, ptr %35, align 4
    >   %36 = or disjoint i32 %17, 144
    >   %37 = zext nneg i32 %36 to i64
    >   %38 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %37
    >   store i32 0, ptr %38, align 4
    >   %39 = or disjoint i32 %17, 208
    >   %40 = zext nneg i32 %39 to i64
    >   %41 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %40
    >   store i32 0, ptr %41, align 4
    >   %42 = or disjoint i32 %17, 272
    >   %43 = zext nneg i32 %42 to i64
    >   %44 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %43
    >   store i32 0, ptr %44, align 4
    >   %45 = or disjoint i32 %17, 336
    >   %46 = zext nneg i32 %45 to i64
    >   %47 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %46
    >   store i32 0, ptr %47, align 4
    >   %48 = or disjoint i32 %17, 88
    >   %49 = zext nneg i32 %48 to i64
    >   %50 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %49
    >   store i32 0, ptr %50, align 4
    >   %51 = or disjoint i32 %17, 152
    >   %52 = zext nneg i32 %51 to i64
    >   %53 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %52
    >   store i32 0, ptr %53, align 4
    >   %54 = or disjoint i32 %17, 216
    >   %55 = zext nneg i32 %54 to i64
    >   %56 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %55
    >   store i32 0, ptr %56, align 4
    >   %57 = or disjoint i32 %17, 280
    >   %58 = zext nneg i32 %57 to i64
    >   %59 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %58
    >   store i32 0, ptr %59, align 4
    >   %60 = or disjoint i32 %17, 344
    >   %61 = zext nneg i32 %60 to i64
    >   %62 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %61
    >   store i32 0, ptr %62, align 4
    >   %63 = or disjoint i32 %17, 96
    >   %64 = zext nneg i32 %63 to i64
    >   %65 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %64
    >   store i32 0, ptr %65, align 4
    >   %66 = or disjoint i32 %17, 160
    >   %67 = zext nneg i32 %66 to i64
    >   %68 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %67
    >   store i32 0, ptr %68, align 4
    >   %69 = or disjoint i32 %17, 224
    >   %70 = zext nneg i32 %69 to i64
    >   %71 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %70
    >   store i32 0, ptr %71, align 4
    >   %72 = or disjoint i32 %17, 288
    >   %73 = zext nneg i32 %72 to i64
    >   %74 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %73
    >   store i32 0, ptr %74, align 4
    >   %75 = or disjoint i32 %17, 352
    >   %76 = zext nneg i32 %75 to i64
    >   %77 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %76
    >   store i32 0, ptr %77, align 4
    >   %78 = or disjoint i32 %17, 104
    >   %79 = zext nneg i32 %78 to i64
    >   %80 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %79
    >   store i32 0, ptr %80, align 4
    >   %81 = or disjoint i32 %17, 168
    >   %82 = zext nneg i32 %81 to i64
    >   %83 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %82
    >   store i32 0, ptr %83, align 4
    >   %84 = or disjoint i32 %17, 232
    >   %85 = zext nneg i32 %84 to i64
    >   %86 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %85
    >   store i32 0, ptr %86, align 4
    >   %87 = or disjoint i32 %17, 296
    >   %88 = zext nneg i32 %87 to i64
    >   %89 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %88
    >   store i32 0, ptr %89, align 4
    >   %90 = or disjoint i32 %17, 360
    >   %91 = zext nneg i32 %90 to i64
    >   %92 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %91
    >   store i32 0, ptr %92, align 4
    >   %93 = add nuw nsw i32 %17, 1
    >   %94 = icmp samesign ult i32 %93, 6
    >   br i1 %94, label %16, label %95, !llvm.loop !9
    <   br label %16"
simplifycfg,reassociate,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__reassociate.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\reassociate__then__simplifycfg.ll,"in function Trial:
  in block %14 / %14:
    in instruction %or.cond / %or.cond:
      operands %17 and %.not2 differ
  in block %14 / %14:
    >   %or.cond = or i1 %.not2, %17
    <   %or.cond = or i1 %17, %.not2"
dce,early-cse,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\dce__then__early-cse.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\early-cse__then__dce.ll,
dce,gvn,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\dce__then__gvn.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\gvn__then__dce.ll,
dce,sccp,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\dce__then__sccp.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\sccp__then__dce.ll,"in function Puzzle:
  in block %45 / %45:
    <   %51 = add nuw nsw i32 %46, 1
  in block %67 / %66:
    <   %68 = add nuw nsw i32 %58, 1"
dce,adce,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\dce__then__adce.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\adce__then__dce.ll,
dce,loop-simplify,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\dce__then__loop-simplify.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-simplify__then__dce.ll,
dce,loop-rotate,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\dce__then__loop-rotate.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-rotate__then__dce.ll,
dce,licm,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\dce__then__licm.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\licm__then__dce.ll,
dce,indvars,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\dce__then__indvars.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\indvars__then__dce.ll,
dce,loop-unroll,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\dce__then__loop-unroll.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-unroll__then__dce.ll,
dce,reassociate,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\dce__then__reassociate.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\reassociate__then__dce.ll,
early-cse,gvn,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\early-cse__then__gvn.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\gvn__then__early-cse.ll,
early-cse,sccp,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\early-cse__then__sccp.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\sccp__then__early-cse.ll,"in function Puzzle:
  in block %45 / %45:
    <   %51 = add nuw nsw i32 %46, 1
  in block %67 / %66:
    <   %68 = add nuw nsw i32 %58, 1"
early-cse,adce,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\early-cse__then__adce.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\adce__then__early-cse.ll,
early-cse,loop-simplify,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\early-cse__then__loop-simplify.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-simplify__then__early-cse.ll,
early-cse,loop-rotate,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\early-cse__then__loop-rotate.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-rotate__then__early-cse.ll,"in function Place:
  in block %28 / %28:
    <   %.lcssa = phi i32 [ %24, %23 ]
  in block %33 / %33:
    >   %34 = phi i32 [ 0, %32 ], [ %24, %28 ]
    <   %34 = phi i32 [ 0, %32 ], [ %.lcssa, %28 ]"
early-cse,licm,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\early-cse__then__licm.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\licm__then__early-cse.ll,"in function Place:
  in block %28 / %28:
    <   %.lcssa = phi i32 [ %24, %23 ]
  in block %33 / %33:
    >   %34 = phi i32 [ 0, %32 ], [ %24, %28 ]
    <   %34 = phi i32 [ 0, %32 ], [ %.lcssa, %28 ]"
early-cse,indvars,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\early-cse__then__indvars.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\indvars__then__early-cse.ll,"in function Place:
  in block %25 / %25:
    >   %26 = trunc nsw i64 %indvars.iv3 to i32
    <   %.lcssa.wide = phi i64 [ %indvars.iv3, %22 ]
    <   %26 = trunc nsw i64 %.lcssa.wide to i32
  in block %29 / %29:
    >   %30 = phi i32 [ 0, %28 ], [ %26, %25 ]
    <   %30 = phi i32 [ 0, %28 ], [ %26, %25 ]

in function Trial:
  in block %13 / %13:
    <   %14 = trunc nuw nsw i64 %indvars.iv to i32"
early-cse,loop-unroll,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\early-cse__then__loop-unroll.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-unroll__then__early-cse.ll,"in function Place:
  in block %.epil.preheader:
    >   %.epil.init = phi i32 [ 0, %.lr.ph ], [ %25, %._crit_edge.unr-lcssa ]
    <   %.epil.init = phi i32 [ 0, %.lr.ph ], [ %.unr, %._crit_edge.unr-lcssa ]
  in block %15 / %15:
    <   %17 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
        %18 = zext nneg i32 %16 to i64
    >   %18 = getelementptr inbounds nuw [4 x i8], ptr %7, i64 %17
    >   %19 = load i32, ptr %18, align 4
    >   %.not3.1 = icmp eq i32 %19, 0
    >   br i1 %.not3.1, label %24, label %20
    <   %19 = getelementptr inbounds nuw [4 x i8], ptr %17, i64 %18
    <   %20 = load i32, ptr %19, align 4
    <   %.not3.1 = icmp eq i32 %20, 0
    <   br i1 %.not3.1, label %25, label %21
  in block %._crit_edge.unr-lcssa:
    <   %.unr = phi i32 [ %26, %25 ]
  in block %49 / %48:
    <   %.lcssa = phi i32 [ %45, %44 ]
  in block %54 / %53:
    >   %54 = phi i32 [ 0, %52 ], [ %44, %48 ]
    <   %55 = phi i32 [ 0, %53 ], [ %.lcssa, %49 ]

in function Remove:
  in block %.epil.preheader:
    >   %.epil.init = phi i32 [ 0, %.lr.ph ], [ %25, %._crit_edge.unr-lcssa ]
    <   %.epil.init = phi i32 [ 0, %.lr.ph ], [ %.unr, %._crit_edge.unr-lcssa ]
  in block %15 / %15:
    <   %17 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
        %18 = zext nneg i32 %16 to i64
    >   %18 = getelementptr inbounds nuw [4 x i8], ptr %7, i64 %17
    >   %19 = load i32, ptr %18, align 4
    >   %.not2.1 = icmp eq i32 %19, 0
    >   br i1 %.not2.1, label %24, label %20
    <   %19 = getelementptr inbounds nuw [4 x i8], ptr %17, i64 %18
    <   %20 = load i32, ptr %19, align 4
    <   %.not2.1 = icmp eq i32 %20, 0
    <   br i1 %.not2.1, label %25, label %21
  in block %._crit_edge.unr-lcssa:
    <   %.unr = phi i32 [ %26, %25 ]

in function Puzzle:
  in block %105 / %105:
    >   %106 = phi i32 [ 0, %103 ], [ %120, %105 ]
    <   %106 = phi i32 [ 0, %103 ], [ %126, %105 ]
        %107 = zext nneg i32 %104 to i64
        %108 = getelementptr inbounds nuw [2048 x i8], ptr @p, i64 %107
    >   %109 = zext nneg i32 %106 to i64
    >   %110 = getelementptr inbounds nuw [4 x i8], ptr %108, i64 %109
    >   store i32 0, ptr %110, align 4
    >   %111 = add nuw nsw i32 %106, 1
    >   %112 = zext nneg i32 %111 to i64
    >   %113 = getelementptr inbounds nuw [4 x i8], ptr %108, i64 %112
    >   store i32 0, ptr %113, align 4
    >   %114 = add nuw nsw i32 %106, 2
    >   %115 = zext nneg i32 %114 to i64
    >   %116 = getelementptr inbounds nuw [4 x i8], ptr %108, i64 %115
    >   store i32 0, ptr %116, align 4
    >   %117 = add nuw nsw i32 %106, 3
    >   %118 = zext nneg i32 %117 to i64
    >   %119 = getelementptr inbounds nuw [4 x i8], ptr %108, i64 %118
    >   store i32 0, ptr %119, align 4
    >   %120 = add nuw nsw i32 %106, 4
    >   %121 = icmp samesign ult i32 %120, 512
    >   br i1 %121, label %105, label %122, !llvm.loop !10
    <   %109 = zext nneg i32 %106 to i64
    <   %110 = getelementptr inbounds nuw [4 x i8], ptr %108, i64 %109
    <   store i32 0, ptr %110, align 4
    <   %111 = add nuw nsw i32 %106, 1
    <   %112 = zext nneg i32 %104 to i64
    <   %113 = getelementptr inbounds nuw [2048 x i8], ptr @p, i64 %112
    <   %114 = zext nneg i32 %111 to i64
    <   %115 = getelementptr inbounds nuw [4 x i8], ptr %113, i64 %114
    <   store i32 0, ptr %115, align 4
    <   %116 = add nuw nsw i32 %106, 2
    <   %117 = zext nneg i32 %104 to i64
    <   %118 = getelementptr inbounds nuw [2048 x i8], ptr @p, i64 %117
    <   %119 = zext nneg i32 %116 to i64
    <   %120 = getelementptr inbounds nuw [4 x i8], ptr %118, i64 %119
    <   store i32 0, ptr %120, align 4
    <   %121 = add nuw nsw i32 %106, 3
    <   %122 = zext nneg i32 %104 to i64
    <   %123 = getelementptr inbounds nuw [2048 x i8], ptr @p, i64 %122
    <   %124 = zext nneg i32 %121 to i64
    <   %125 = getelementptr inbounds nuw [4 x i8], ptr %123, i64 %124
    <   store i32 0, ptr %125, align 4
    <   %126 = add nuw nsw i32 %106, 4
    <   %127 = icmp samesign ult i32 %126, 512
    <   br i1 %127, label %105, label %128, !llvm.loop !10"
early-cse,reassociate,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\early-cse__then__reassociate.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\reassociate__then__early-cse.ll,
gvn,sccp,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\gvn__then__sccp.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\sccp__then__gvn.ll,
gvn,adce,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\gvn__then__adce.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\adce__then__gvn.ll,
gvn,loop-simplify,true,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\gvn__then__loop-simplify.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-simplify__then__gvn.ll,
gvn,loop-rotate,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\gvn__then__loop-rotate.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\loop-rotate__then__gvn.ll,"in function Place:
  in block %28 / %28:
    <   %.lcssa = phi i32 [ %24, %23 ]
  in block %33 / %33:
    >   %34 = phi i32 [ 0, %32 ], [ %24, %28 ]
    <   %34 = phi i32 [ 0, %32 ], [ %.lcssa, %28 ]"
gvn,licm,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\gvn__then__licm.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\licm__then__gvn.ll,"in function Place:
  in block %28 / %28:
    <   %.lcssa = phi i32 [ %24, %23 ]
  in block %33 / %33:
    >   %34 = phi i32 [ 0, %32 ], [ %24, %28 ]
    <   %34 = phi i32 [ 0, %32 ], [ %.lcssa, %28 ]"
gvn,indvars,false,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\gvn__then__indvars.ll,results\paper_v4\Stanford_Puzzle\round_003\analysis\Stanford_Puzzle\commutativity\indvars__then__gvn.ll,"in function Place:
  in block %25 / %25:
    >   %26 = trunc nsw i64 %indvars.iv3 to i32
    <   %.lcssa.wide = phi i64 [ %indvars.iv3, %22 ]
    <   %26 = trunc nsw i64 %.lcssa.wide to i32
  in block %29 / %29:
    >   %30 = phi i32 [ 0, %28 ], [ %26, %25 ]
    <   %30 = phi i32 [ 0, %28 ], [ %26, %25 ]

in function Trial:
  in block %13 / %13:
    <   %14 = trunc nuw nsw i64 %indvars.iv to i32"
