pass_a,pass_b,classification,dependency_kinds,dependency_strength,read_write_strength,enablement_strength,uncertainty_risk,wa_intersect_rb,wb_intersect_ra,wa_intersect_wb,strong_intersections,weak_intersections,intersection_token_kinds,overlap_pattern,enablement_edge_kinds,enablement_edges,enablement_evidence
gvn,loop-rotate,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,gvn->loop-rotate,kind=activation round=1 prefix=gvn writes=inst:Bubble:%.lcssa
gvn,loop-unroll,dependent,read_write;enablement,strong,strong,strong,none,inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%3;inst:Bubble:%4,inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%3;inst:Bubble:%4,inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%3;inst:Bubble:%4,inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%3;inst:Bubble:%4,,inst,mixed,expansion,gvn->loop-unroll;loop-unroll->gvn,kind=expansion round=1 prefix=gvn writes=bb:Bubble:.epil.preheader;bb:Bubble:.epilog-lcssa;bb:Bubble:.preheader.new;bb:Bubble:.unr-lcssa;bb:Bubble:bb10;bb:Bubble:bb11;bb:Bubble:bb8;bb:Bubble:bb9;inst:Bubble:%.epil.init;inst:Bubble:%.lcssa;inst:Bubble:%.unr;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%13;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%19;inst:Bubble:%2;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%26;inst:Bubble:%29;inst:Bubble:%3;inst:Bubble:%30;inst:Bubble:%32;inst:Bubble:%33;inst:Bubble:%35;inst:Bubble:%36;inst:Bubble:%39;inst:Bubble:%4;inst:Bubble:%40;inst:Bubble:%41;inst:Bubble:%42;inst:Bubble:%43;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:%exitcond;inst:Bubble:%indvar;inst:Bubble:%indvar.next;inst:Bubble:%indvars.iv.next.1;inst:Bubble:%indvars.iv.next.epil;inst:Bubble:%indvars.iv1.epil.init;inst:Bubble:%indvars.iv1.unr;inst:Bubble:%lcmp.mod;inst:Bubble:%lcmp.mod1;inst:Bubble:%niter;inst:Bubble:%niter.ncmp.1;inst:Bubble:%niter.next.1;inst:Bubble:%unroll_iter;inst:Bubble:%xtraiter;inst:Bubble:.epil.preheader:1:call;inst:Bubble:.epil.preheader:2:br;inst:Bubble:.epilog-lcssa:1:br;inst:Bubble:.preheader.new:1:br;inst:Bubble:.preheader:1:br;inst:Bubble:.unr-lcssa:1:br;inst:Bubble:bb10:1:br;inst:Bubble:bb11:1:ret;inst:Bubble:bb2:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb3:1:store;inst:Bubble:bb3:2:store;inst:Bubble:bb3:3:br;inst:Bubble:bb4:1:br;inst:Bubble:bb4:1:store;inst:Bubble:bb4:2:br;inst:Bubble:bb5:1:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:ret;inst:Bubble:bb7:1:store;inst:Bubble:bb7:2:store;inst:Bubble:bb7:3:br;inst:Bubble:bb8:1:store;inst:Bubble:bb8:2:br;inst:Bubble:bb9:1:br;loop:Bubble:.preheader;loop:Bubble:bb0;kind=expansion round=1 prefix=loop-unroll writes=bb:Bubble:.preheader..epil.preheader_crit_edge;bb:Bubble:bb11;inst:Bubble:%.lcssa;inst:Bubble:%.pre;inst:Bubble:%.pre2;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%20;inst:Bubble:%21;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%28;inst:Bubble:%29;inst:Bubble:%30;inst:Bubble:%31;inst:Bubble:%32;inst:Bubble:%33;inst:Bubble:%34;inst:Bubble:%35;inst:Bubble:%36;inst:Bubble:%38;inst:Bubble:%39;inst:Bubble:%40;inst:Bubble:%41;inst:Bubble:%42;inst:Bubble:%43;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%indvars.iv1.unr;inst:Bubble:.epil.preheader:2:br;inst:Bubble:.preheader..epil.preheader_crit_edge:1:br;inst:Bubble:bb10:1:br;inst:Bubble:bb10:1:ret;inst:Bubble:bb11:1:ret;inst:Bubble:bb6:1:br;inst:Bubble:bb6:1:store;inst:Bubble:bb6:2:store;inst:Bubble:bb6:3:br;inst:Bubble:bb7:1:store;inst:Bubble:bb7:2:br;inst:Bubble:bb7:2:store;inst:Bubble:bb7:3:br;inst:Bubble:bb8:1:br;inst:Bubble:bb8:1:store;inst:Bubble:bb8:2:br;inst:Bubble:bb9:1:br
gvn,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
indvars,instcombine,dependent,read_write;enablement,strong,strong,strong,none,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%13,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%13,,inst,mixed,mutation,instcombine->indvars,kind=mutation round=1 prefix=instcombine writes=inst:Bubble:%11;inst:Bubble:%13
indvars,licm,dependent,read_write;enablement,strong,strong,strong,none,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%13,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%13,,inst,mixed,expansion,licm->indvars,kind=expansion round=1 prefix=licm writes=inst:Bubble:%13;inst:Bubble:%indvars.iv.next3.lcssa
indvars,loop-rotate,independent,,none,none,none,none,,,,,,,none,,,
indvars,loop-unroll,dependent,read_write;enablement,strong,strong,strong,none,inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:bb4:1:store,inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:bb4:1:store,inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:bb4:1:store,inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:bb4:1:store,,inst,mixed,expansion,indvars->loop-unroll;loop-unroll->indvars,kind=expansion round=1 prefix=indvars writes=bb:Bubble:.epil.preheader;bb:Bubble:.epilog-lcssa;bb:Bubble:.preheader.new;bb:Bubble:.unr-lcssa;bb:Bubble:bb10;bb:Bubble:bb11;bb:Bubble:bb8;bb:Bubble:bb9;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%13;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%2;inst:Bubble:%20;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%29;inst:Bubble:%3;inst:Bubble:%31;inst:Bubble:%32;inst:Bubble:%34;inst:Bubble:%35;inst:Bubble:%38;inst:Bubble:%39;inst:Bubble:%4;inst:Bubble:%40;inst:Bubble:%41;inst:Bubble:%42;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:%exitcond;inst:Bubble:%indvar;inst:Bubble:%indvar.next;inst:Bubble:%indvars.iv.next.1;inst:Bubble:%indvars.iv.next.epil;inst:Bubble:%indvars.iv1.epil.init;inst:Bubble:%indvars.iv1.unr;inst:Bubble:%lcmp.mod;inst:Bubble:%lcmp.mod1;inst:Bubble:%niter;inst:Bubble:%niter.ncmp.1;inst:Bubble:%niter.next.1;inst:Bubble:%unroll_iter;inst:Bubble:%xtraiter;inst:Bubble:.epil.preheader:1:call;inst:Bubble:.epil.preheader:2:br;inst:Bubble:.epilog-lcssa:1:br;inst:Bubble:.preheader.new:1:br;inst:Bubble:.preheader:1:br;inst:Bubble:.unr-lcssa:1:br;inst:Bubble:bb10:1:br;inst:Bubble:bb11:1:ret;inst:Bubble:bb2:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb3:1:store;inst:Bubble:bb3:2:store;inst:Bubble:bb3:3:br;inst:Bubble:bb4:1:br;inst:Bubble:bb4:1:store;inst:Bubble:bb4:2:br;inst:Bubble:bb5:1:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:ret;inst:Bubble:bb7:1:store;inst:Bubble:bb7:2:store;inst:Bubble:bb7:3:br;inst:Bubble:bb8:1:store;inst:Bubble:bb8:2:br;inst:Bubble:bb9:1:br;loop:Bubble:.preheader;loop:Bubble:bb0;kind=expansion round=1 prefix=loop-unroll writes=inst:Bubble:%.lcssa;inst:Bubble:%29;inst:Bubble:%3;inst:Bubble:%30;inst:Bubble:%31;inst:Bubble:%32;inst:Bubble:%33;inst:Bubble:%34;inst:Bubble:%35;inst:Bubble:%36;inst:Bubble:%37;inst:Bubble:%38;inst:Bubble:%39;inst:Bubble:%4;inst:Bubble:%40;inst:Bubble:%41;inst:Bubble:%42;inst:Bubble:%43;inst:Bubble:%5;inst:Bubble:%exitcond;inst:Bubble:%indvar.next;inst:Bubble:%indvars.iv.next3;inst:Bubble:%indvars.iv22;inst:Bubble:bb8:1:store
indvars,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
instcombine,licm,dependent,read_write;enablement,strong,strong,strong,none,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%13,inst:Bubble:%.lcssa;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%13,,inst,mixed,expansion,licm->instcombine,kind=expansion round=1 prefix=licm writes=inst:Bubble:%11;inst:Bubble:%exitcond;inst:Bubble:%exitcond.not;inst:Bubble:%indvars.iv.next3.lcssa;inst:bInitarr:%exitcond;inst:bInitarr:%exitcond.not;inst:main:%exitcond;inst:main:%exitcond.not;loop:Bubble:bb0;loop:Bubble:bb3;loop:bInitarr:bb0;loop:bInitarr:bb5;loop:main:bb0;loop:main:bb1
instcombine,loop-rotate,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,instcombine->loop-rotate,kind=activation round=1 prefix=instcombine writes=inst:Bubble:%indvars.iv.next3.lcssa
instcombine,loop-unroll,dependent,read_write;enablement,strong,strong,strong,none,inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%exitcond;loop:Bubble:bb0,inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%exitcond;loop:Bubble:bb0,inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%exitcond;loop:Bubble:bb0,inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%exitcond;loop:Bubble:bb0,,inst;loop,symmetric_rewrite,expansion,instcombine->loop-unroll;loop-unroll->instcombine,kind=expansion round=1 prefix=instcombine writes=bb:Bubble:.epil.preheader;bb:Bubble:.epilog-lcssa;bb:Bubble:.preheader.new;bb:Bubble:.unr-lcssa;bb:Bubble:bb10;bb:Bubble:bb11;bb:Bubble:bb8;bb:Bubble:bb9;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%13;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%2;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%29;inst:Bubble:%3;inst:Bubble:%31;inst:Bubble:%32;inst:Bubble:%33;inst:Bubble:%35;inst:Bubble:%36;inst:Bubble:%39;inst:Bubble:%4;inst:Bubble:%40;inst:Bubble:%41;inst:Bubble:%42;inst:Bubble:%43;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:%exitcond.not;inst:Bubble:%indvar;inst:Bubble:%indvar.next;inst:Bubble:%indvars.iv.next.1;inst:Bubble:%indvars.iv.next.epil;inst:Bubble:%indvars.iv.next3.lcssa;inst:Bubble:%indvars.iv1.epil.init;inst:Bubble:%indvars.iv1.unr;inst:Bubble:%lcmp.mod;inst:Bubble:%lcmp.mod1;inst:Bubble:%niter;inst:Bubble:%niter.ncmp.1;inst:Bubble:%niter.next.1;inst:Bubble:%unroll_iter;inst:Bubble:%xtraiter;inst:Bubble:.epil.preheader:1:call;inst:Bubble:.epil.preheader:2:br;inst:Bubble:.epilog-lcssa:1:br;inst:Bubble:.preheader.new:1:br;inst:Bubble:.preheader:1:br;inst:Bubble:.unr-lcssa:1:br;inst:Bubble:bb10:1:br;inst:Bubble:bb11:1:ret;inst:Bubble:bb2:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb3:1:store;inst:Bubble:bb3:2:store;inst:Bubble:bb3:3:br;inst:Bubble:bb4:1:br;inst:Bubble:bb4:1:store;inst:Bubble:bb4:2:br;inst:Bubble:bb5:1:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:ret;inst:Bubble:bb7:1:store;inst:Bubble:bb7:2:store;inst:Bubble:bb7:3:br;inst:Bubble:bb8:1:store;inst:Bubble:bb8:2:br;inst:Bubble:bb9:1:br;loop:Bubble:.preheader;loop:Bubble:.unr-lcssa;loop:Bubble:bb3;kind=expansion round=1 prefix=loop-unroll writes=inst:Bubble:%.lcssa;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%13;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%2;inst:Bubble:%20;inst:Bubble:%21;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%28;inst:Bubble:%29;inst:Bubble:%3;inst:Bubble:%30;inst:Bubble:%31;inst:Bubble:%32;inst:Bubble:%33;inst:Bubble:%34;inst:Bubble:%35;inst:Bubble:%36;inst:Bubble:%38;inst:Bubble:%39;inst:Bubble:%4;inst:Bubble:%40;inst:Bubble:%41;inst:Bubble:%42;inst:Bubble:%43;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%9;inst:Bubble:%indvars.iv.next.epil;inst:Bubble:%indvars.iv1.unr;inst:Bubble:%indvars.iv22;inst:Bubble:%lcmp.mod;inst:Bubble:%lcmp.mod.not;inst:Bubble:%lcmp.mod1;inst:Bubble:%niter.ncmp.1;inst:Bubble:%niter.ncmp.1.not;inst:Bubble:%unroll_iter;inst:bInitarr:%exitcond;inst:bInitarr:%exitcond.not;inst:main:%exitcond;inst:main:%exitcond.not;loop:Bubble:.unr-lcssa;loop:Bubble:bb0;loop:bInitarr:bb0;loop:bInitarr:bb5;loop:main:bb0;loop:main:bb1
instcombine,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
licm,loop-rotate,independent,,none,none,none,none,,,,,,,none,,,
