round,benchmark,pass,scheduler_class,blocking_reasons,incident_pairs,safe_edge_count,total_edge_count,safe_edge_ratio
0,Stanford_IntMM,simplifycfg,decision_required,needs_attribution;order_sensitive,"early-cse,simplifycfg:needs_attribution;gvn,simplifycfg:likely_independent;indvars,simplifycfg:confirmed_independent;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:needs_attribution;loop-rotate,simplifycfg:order_sensitive;loop-unroll,simplifycfg:confirmed_independent;mem2reg,simplifycfg:order_sensitive;reassociate,simplifycfg:needs_attribution;sccp,simplifycfg:confirmed_independent;simplifycfg,sroa:order_sensitive",4,11,0.3636
0,Stanford_IntMM,sroa,decision_required,needs_attribution;order_sensitive,"early-cse,sroa:needs_attribution;gvn,sroa:order_sensitive;indvars,sroa:order_sensitive;instcombine,sroa:order_sensitive;licm,sroa:order_sensitive;loop-rotate,sroa:order_sensitive;loop-unroll,sroa:order_sensitive;mem2reg,sroa:needs_attribution;reassociate,sroa:needs_attribution;sccp,sroa:confirmed_independent;simplifycfg,sroa:order_sensitive",1,11,0.0909
1,Stanford_IntMM,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:confirmed_independent;early-cse,instcombine:confirmed_independent;early-cse,licm:confirmed_independent;early-cse,loop-rotate:confirmed_independent;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,sccp:confirmed_independent;early-cse,simplifycfg:confirmed_independent",8,9,0.8889
1,Stanford_IntMM,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-rotate:confirmed_independent;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,sccp:confirmed_independent;gvn,simplifycfg:confirmed_independent",8,9,0.8889
1,Stanford_IntMM,indvars,decision_required,order_sensitive,"early-cse,indvars:confirmed_independent;gvn,indvars:confirmed_independent;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:order_sensitive;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:order_sensitive;indvars,sccp:confirmed_independent;indvars,simplifycfg:order_sensitive",4,9,0.4444
1,Stanford_IntMM,instcombine,decision_required,order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:confirmed_independent;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,sccp:confirmed_independent;instcombine,simplifycfg:confirmed_independent",6,9,0.6667
1,Stanford_IntMM,licm,decision_required,needs_attribution;order_sensitive,"early-cse,licm:confirmed_independent;gvn,licm:confirmed_independent;indvars,licm:order_sensitive;instcombine,licm:confirmed_independent;licm,loop-rotate:needs_attribution;licm,loop-simplify:confirmed_independent;licm,loop-unroll:order_sensitive;licm,sccp:confirmed_independent;licm,simplifycfg:needs_attribution",5,9,0.5556
1,Stanford_IntMM,loop-rotate,decision_required,needs_attribution;order_sensitive,"early-cse,loop-rotate:confirmed_independent;gvn,loop-rotate:confirmed_independent;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:needs_attribution;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:order_sensitive;loop-rotate,sccp:confirmed_independent;loop-rotate,simplifycfg:needs_attribution",4,9,0.4444
1,Stanford_IntMM,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",8,9,0.8889
1,Stanford_IntMM,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:order_sensitive;loop-rotate,loop-unroll:order_sensitive;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,sccp:order_sensitive;loop-unroll,simplifycfg:order_sensitive",1,9,0.1111
1,Stanford_IntMM,sccp,decision_required,order_sensitive,"early-cse,sccp:confirmed_independent;gvn,sccp:confirmed_independent;indvars,sccp:confirmed_independent;instcombine,sccp:confirmed_independent;licm,sccp:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-unroll,sccp:order_sensitive;sccp,simplifycfg:confirmed_independent",8,9,0.8889
1,Stanford_IntMM,simplifycfg,decision_required,needs_attribution;order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:needs_attribution;loop-rotate,simplifycfg:needs_attribution;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;sccp,simplifycfg:confirmed_independent",4,9,0.4444
2,Stanford_IntMM,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,instcombine:confirmed_independent;early-cse,licm:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,5,0.8
2,Stanford_IntMM,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,5,0.8
2,Stanford_IntMM,instcombine,blocked_for_auto,needs_attribution,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;instcombine,licm:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,simplifycfg:confirmed_independent",4,5,0.8
2,Stanford_IntMM,licm,decision_required,order_sensitive,"early-cse,licm:confirmed_independent;gvn,licm:confirmed_independent;instcombine,licm:confirmed_independent;licm,loop-unroll:order_sensitive;licm,simplifycfg:confirmed_independent",4,5,0.8
2,Stanford_IntMM,loop-unroll,decision_required,needs_attribution;order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:order_sensitive;loop-unroll,simplifycfg:order_sensitive",0,5,0.0
2,Stanford_IntMM,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,5,0.8
3,Stanford_IntMM,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,instcombine:confirmed_independent;early-cse,licm:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,5,0.8
3,Stanford_IntMM,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,5,0.8
3,Stanford_IntMM,instcombine,blocked_for_auto,needs_attribution,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;instcombine,licm:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,simplifycfg:confirmed_independent",4,5,0.8
3,Stanford_IntMM,licm,decision_required,order_sensitive,"early-cse,licm:confirmed_independent;gvn,licm:confirmed_independent;instcombine,licm:confirmed_independent;licm,loop-unroll:order_sensitive;licm,simplifycfg:confirmed_independent",4,5,0.8
3,Stanford_IntMM,loop-unroll,decision_required,needs_attribution;order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:order_sensitive;loop-unroll,simplifycfg:order_sensitive",0,5,0.0
3,Stanford_IntMM,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,5,0.8
4,Stanford_IntMM,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,instcombine:confirmed_independent;early-cse,licm:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,5,0.8
4,Stanford_IntMM,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,5,0.8
4,Stanford_IntMM,instcombine,blocked_for_auto,needs_attribution,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;instcombine,licm:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,simplifycfg:confirmed_independent",4,5,0.8
4,Stanford_IntMM,licm,decision_required,order_sensitive,"early-cse,licm:confirmed_independent;gvn,licm:confirmed_independent;instcombine,licm:confirmed_independent;licm,loop-unroll:order_sensitive;licm,simplifycfg:confirmed_independent",4,5,0.8
4,Stanford_IntMM,loop-unroll,decision_required,needs_attribution;order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:order_sensitive;loop-unroll,simplifycfg:order_sensitive",0,5,0.0
4,Stanford_IntMM,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,5,0.8
5,Stanford_IntMM,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,instcombine:confirmed_independent;early-cse,licm:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,5,0.8
5,Stanford_IntMM,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,5,0.8
5,Stanford_IntMM,instcombine,blocked_for_auto,needs_attribution,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;instcombine,licm:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,simplifycfg:confirmed_independent",4,5,0.8
5,Stanford_IntMM,licm,decision_required,order_sensitive,"early-cse,licm:confirmed_independent;gvn,licm:confirmed_independent;instcombine,licm:confirmed_independent;licm,loop-unroll:order_sensitive;licm,simplifycfg:confirmed_independent",4,5,0.8
5,Stanford_IntMM,loop-unroll,decision_required,needs_attribution;order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:order_sensitive;loop-unroll,simplifycfg:order_sensitive",0,5,0.0
5,Stanford_IntMM,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,5,0.8
6,Stanford_IntMM,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,instcombine:confirmed_independent;early-cse,licm:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,5,0.8
6,Stanford_IntMM,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,5,0.8
6,Stanford_IntMM,instcombine,blocked_for_auto,needs_attribution,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;instcombine,licm:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,simplifycfg:confirmed_independent",4,5,0.8
6,Stanford_IntMM,licm,decision_required,order_sensitive,"early-cse,licm:confirmed_independent;gvn,licm:confirmed_independent;instcombine,licm:confirmed_independent;licm,loop-unroll:order_sensitive;licm,simplifycfg:confirmed_independent",4,5,0.8
6,Stanford_IntMM,loop-unroll,decision_required,needs_attribution;order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:order_sensitive;loop-unroll,simplifycfg:order_sensitive",0,5,0.0
6,Stanford_IntMM,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,5,0.8
