round,benchmark,pass,scheduler_class,blocking_reasons,incident_pairs,safe_edge_count,total_edge_count,safe_edge_ratio
0,BenchmarkGame_partialsums,sccp,decision_required,needs_attribution;order_sensitive,"adce,sccp:confirmed_independent;dce,sccp:confirmed_independent;early-cse,sccp:needs_attribution;gvn,sccp:needs_attribution;indvars,sccp:confirmed_independent;instcombine,sccp:likely_independent;licm,sccp:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-unroll,sccp:confirmed_independent;mem2reg,sccp:order_sensitive;reassociate,sccp:confirmed_independent;sccp,simplifycfg:confirmed_independent;sccp,sroa:order_sensitive",9,13,0.6923
0,BenchmarkGame_partialsums,simplifycfg,decision_required,needs_attribution;order_sensitive,"adce,simplifycfg:confirmed_independent;dce,simplifycfg:confirmed_independent;early-cse,simplifycfg:needs_attribution;gvn,simplifycfg:likely_independent;indvars,simplifycfg:confirmed_independent;instcombine,simplifycfg:needs_attribution;licm,simplifycfg:needs_attribution;loop-rotate,simplifycfg:order_sensitive;loop-unroll,simplifycfg:confirmed_independent;mem2reg,simplifycfg:needs_attribution;reassociate,simplifycfg:confirmed_independent;sccp,simplifycfg:confirmed_independent;simplifycfg,sroa:order_sensitive",7,13,0.5385
0,BenchmarkGame_partialsums,sroa,decision_required,order_sensitive,"adce,sroa:confirmed_independent;dce,sroa:confirmed_independent;early-cse,sroa:order_sensitive;gvn,sroa:order_sensitive;indvars,sroa:order_sensitive;instcombine,sroa:order_sensitive;licm,sroa:order_sensitive;loop-rotate,sroa:order_sensitive;loop-unroll,sroa:order_sensitive;mem2reg,sroa:order_sensitive;reassociate,sroa:order_sensitive;sccp,sroa:order_sensitive;simplifycfg,sroa:order_sensitive",2,13,0.1538
1,BenchmarkGame_partialsums,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,8,0.5
1,BenchmarkGame_partialsums,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:order_sensitive;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:likely_independent",3,8,0.375
1,BenchmarkGame_partialsums,indvars,decision_required,order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:likely_independent;indvars,loop-rotate:order_sensitive;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",3,8,0.375
1,BenchmarkGame_partialsums,instcombine,decision_required,order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:order_sensitive;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,simplifycfg:order_sensitive",2,8,0.25
1,BenchmarkGame_partialsums,licm,decision_required,order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:likely_independent;instcombine,licm:order_sensitive;licm,loop-rotate:order_sensitive;licm,loop-simplify:confirmed_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:order_sensitive",3,8,0.375
1,BenchmarkGame_partialsums,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:order_sensitive;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",2,8,0.25
1,BenchmarkGame_partialsums,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",7,8,0.875
1,BenchmarkGame_partialsums,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,8,0.5
1,BenchmarkGame_partialsums,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:likely_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,8,0.25
2,BenchmarkGame_partialsums,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,8,0.5
2,BenchmarkGame_partialsums,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,8,0.5
2,BenchmarkGame_partialsums,indvars,decision_required,order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:likely_independent;indvars,loop-rotate:order_sensitive;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",3,8,0.375
2,BenchmarkGame_partialsums,instcombine,decision_required,needs_attribution;order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,simplifycfg:needs_attribution",3,8,0.375
2,BenchmarkGame_partialsums,licm,decision_required,order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:likely_independent;instcombine,licm:order_sensitive;licm,loop-rotate:order_sensitive;licm,loop-simplify:confirmed_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:order_sensitive",3,8,0.375
2,BenchmarkGame_partialsums,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:order_sensitive;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",2,8,0.25
2,BenchmarkGame_partialsums,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",7,8,0.875
2,BenchmarkGame_partialsums,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,8,0.5
2,BenchmarkGame_partialsums,simplifycfg,decision_required,needs_attribution;order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:needs_attribution;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,8,0.25
3,BenchmarkGame_partialsums,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,8,0.5
3,BenchmarkGame_partialsums,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,8,0.5
3,BenchmarkGame_partialsums,indvars,decision_required,order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:likely_independent;indvars,loop-rotate:order_sensitive;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",3,8,0.375
3,BenchmarkGame_partialsums,instcombine,decision_required,needs_attribution;order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,simplifycfg:needs_attribution",3,8,0.375
3,BenchmarkGame_partialsums,licm,decision_required,order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:likely_independent;instcombine,licm:order_sensitive;licm,loop-rotate:order_sensitive;licm,loop-simplify:confirmed_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:order_sensitive",3,8,0.375
3,BenchmarkGame_partialsums,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:order_sensitive;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",2,8,0.25
3,BenchmarkGame_partialsums,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",7,8,0.875
3,BenchmarkGame_partialsums,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,8,0.5
3,BenchmarkGame_partialsums,simplifycfg,decision_required,needs_attribution;order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:needs_attribution;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,8,0.25
4,BenchmarkGame_partialsums,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",3,7,0.4286
4,BenchmarkGame_partialsums,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",3,7,0.4286
4,BenchmarkGame_partialsums,indvars,decision_required,order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:likely_independent;indvars,loop-rotate:order_sensitive;indvars,loop-unroll:likely_independent;indvars,simplifycfg:confirmed_independent",3,7,0.4286
4,BenchmarkGame_partialsums,instcombine,decision_required,order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-unroll:order_sensitive;instcombine,simplifycfg:confirmed_independent",3,7,0.4286
4,BenchmarkGame_partialsums,licm,decision_required,order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:likely_independent;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:confirmed_independent",4,7,0.5714
4,BenchmarkGame_partialsums,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",2,7,0.2857
4,BenchmarkGame_partialsums,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-unroll,simplifycfg:confirmed_independent",4,7,0.5714
4,BenchmarkGame_partialsums,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:confirmed_independent;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:confirmed_independent;loop-rotate,simplifycfg:order_sensitive;loop-unroll,simplifycfg:confirmed_independent",6,7,0.8571
5,BenchmarkGame_partialsums,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",3,7,0.4286
5,BenchmarkGame_partialsums,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",3,7,0.4286
5,BenchmarkGame_partialsums,indvars,decision_required,order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:likely_independent;indvars,loop-rotate:order_sensitive;indvars,loop-unroll:likely_independent;indvars,simplifycfg:confirmed_independent",3,7,0.4286
5,BenchmarkGame_partialsums,instcombine,decision_required,order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-unroll:order_sensitive;instcombine,simplifycfg:confirmed_independent",3,7,0.4286
5,BenchmarkGame_partialsums,licm,decision_required,order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:likely_independent;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:confirmed_independent",4,7,0.5714
5,BenchmarkGame_partialsums,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",2,7,0.2857
5,BenchmarkGame_partialsums,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-unroll,simplifycfg:confirmed_independent",4,7,0.5714
5,BenchmarkGame_partialsums,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:confirmed_independent;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:confirmed_independent;loop-rotate,simplifycfg:order_sensitive;loop-unroll,simplifycfg:confirmed_independent",6,7,0.8571
6,BenchmarkGame_partialsums,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",3,7,0.4286
6,BenchmarkGame_partialsums,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",3,7,0.4286
6,BenchmarkGame_partialsums,indvars,decision_required,order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:likely_independent;indvars,loop-rotate:order_sensitive;indvars,loop-unroll:likely_independent;indvars,simplifycfg:confirmed_independent",3,7,0.4286
6,BenchmarkGame_partialsums,instcombine,decision_required,order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-unroll:order_sensitive;instcombine,simplifycfg:confirmed_independent",3,7,0.4286
6,BenchmarkGame_partialsums,licm,decision_required,order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:likely_independent;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:confirmed_independent",4,7,0.5714
6,BenchmarkGame_partialsums,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",2,7,0.2857
6,BenchmarkGame_partialsums,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-unroll,simplifycfg:confirmed_independent",4,7,0.5714
6,BenchmarkGame_partialsums,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:confirmed_independent;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:confirmed_independent;loop-rotate,simplifycfg:order_sensitive;loop-unroll,simplifycfg:confirmed_independent",6,7,0.8571
