pass_a,pass_b,classification,dependency_kinds,dependency_strength,read_write_strength,enablement_strength,uncertainty_risk,wa_intersect_rb,wb_intersect_ra,wa_intersect_wb,strong_intersections,weak_intersections,intersection_token_kinds,overlap_pattern,enablement_edge_kinds,enablement_edges,enablement_evidence
licm,loop-rotate,dependent,read_write;enablement,strong,strong,strong,none,inst:Func2:%4;inst:Func2:%6;inst:Func2:%7;inst:Func2:%8;inst:Func2:%9;inst:Proc8:%16,inst:Func2:%4;inst:Func2:%6;inst:Func2:%7;inst:Func2:%8;inst:Func2:%9;inst:Proc8:%16,inst:Func2:%4;inst:Func2:%6;inst:Func2:%7;inst:Func2:%8;inst:Func2:%9;inst:Proc0:%.lcssa;inst:Proc8:%16,inst:Func2:%4;inst:Func2:%6;inst:Func2:%7;inst:Func2:%8;inst:Func2:%9;inst:Proc0:%.lcssa;inst:Proc8:%16,,inst,mixed,expansion;mutation,loop-rotate->licm;licm->loop-rotate,kind=expansion round=1 prefix=loop-rotate writes=inst:Func2:%3;inst:Func2:%4;inst:Func2:%5;inst:Func2:%6;inst:Func2:%7;inst:Proc8:%14;inst:Proc8:%15;kind=mutation round=1 prefix=licm writes=bb:Func2:bb2;bb:Proc0:._crit_edge;bb:Proc0:._crit_edge5;bb:Proc0:.lr.ph;bb:Proc0:.lr.ph4;bb:Proc0:bb10;bb:Proc0:bb8;bb:Proc0:bb9;bb:Proc8:._crit_edge;bb:Proc8:.lr.ph;bb:Proc8:bb2;inst:Func2:%.01;inst:Func2:%10;inst:Func2:%11;inst:Func2:%12;inst:Func2:%13;inst:Func2:%14;inst:Func2:%15;inst:Func2:%16;inst:Func2:%6;inst:Func2:%7;inst:Func2:bb0:1:br;inst:Func2:bb1:1:br;inst:Func2:bb1:1:ret;inst:Func2:bb2:1:ret;inst:Proc0:%.01;inst:Proc0:%.012;inst:Proc0:%.1;inst:Proc0:%.16;inst:Proc0:%.lcssa;inst:Proc0:%.not11;inst:Proc0:%17;inst:Proc0:%18;inst:Proc0:%19;inst:Proc0:%20;inst:Proc0:%21;inst:Proc0:%24;inst:Proc0:%25;inst:Proc0:%26;inst:Proc0:%27;inst:Proc0:%28;inst:Proc0:%29;inst:Proc0:%30;inst:Proc0:%31;inst:Proc0:%32;inst:Proc0:%33;inst:Proc0:%34;inst:Proc0:%35;inst:Proc0:%37;inst:Proc0:%38;inst:Proc0:%39;inst:Proc0:%40;inst:Proc0:%41;inst:Proc0:%42;inst:Proc0:%44;inst:Proc0:%45;inst:Proc0:%46;inst:Proc0:%47;inst:Proc0:%48;inst:Proc0:%49;inst:Proc0:%50;inst:Proc0:%51;inst:Proc0:%split;inst:Proc0:._crit_edge5:1:br;inst:Proc0:._crit_edge:1:br;inst:Proc0:.lr.ph4:1:br;inst:Proc0:.lr.ph:1:br;inst:Proc0:bb0:1:br;inst:Proc0:bb0:1:store;inst:Proc0:bb0:2:call;inst:Proc0:bb0:3:store;inst:Proc0:bb0:4:store;inst:Proc0:bb0:5:br;inst:Proc0:bb10:1:br;inst:Proc0:bb1:1:br;inst:Proc0:bb1:1:ret;inst:Proc0:bb2:1:store;inst:Proc0:bb2:2:call;inst:Proc0:bb2:2:store;inst:Proc0:bb2:3:br;inst:Proc0:bb2:3:store;inst:Proc0:bb2:4:store;inst:Proc0:bb2:5:br;inst:Proc0:bb3:1:br;inst:Proc0:bb3:1:store;inst:Proc0:bb3:2:br;inst:Proc0:bb4:1:br;inst:Proc0:bb4:1:store;inst:Proc0:bb4:2:store;inst:Proc0:bb4:3:br;inst:Proc0:bb6:1:br;inst:Proc0:bb7:1:ret;inst:Proc0:bb7:1:store;inst:Proc0:bb7:2:br;inst:Proc0:bb8:1:br;inst:Proc0:bb9:1:br;inst:Proc8:%16;inst:Proc8:%17;inst:Proc8:%18;inst:Proc8:%19;inst:Proc8:%20;inst:Proc8:%21;inst:Proc8:%22;inst:Proc8:%23;inst:Proc8:%24;inst:Proc8:%25;inst:Proc8:%26;inst:Proc8:%27;inst:Proc8:%exitcond1;inst:Proc8:%indvars.iv;inst:Proc8:%indvars.iv2;inst:Proc8:._crit_edge:1:br;inst:Proc8:.lr.ph:1:br;inst:Proc8:bb0:1:br;inst:Proc8:bb0:1:store;inst:Proc8:bb0:2:store;inst:Proc8:bb0:3:store;inst:Proc8:bb0:4:ret;inst:Proc8:bb1:2:br;inst:Proc8:bb1:2:store;inst:Proc8:bb1:3:store;inst:Proc8:bb1:4:ret;inst:Proc8:bb2:1:store;inst:Proc8:bb2:2:br;inst:Proc8:entry:4:br;loop:Func2:bb0;loop:Proc0:._crit_edge5;loop:Proc0:bb0;loop:Proc0:bb2;loop:Proc0:bb3;loop:Proc0:bb6;loop:Proc0:bb7;loop:Proc8:._crit_edge;loop:Proc8:bb0
licm,loop-unroll,dependent,read_write,strong,strong,none,none,,,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,,inst,write_write_only,,,
licm,reassociate,independent,,none,none,none,none,,,,,,,none,,,
licm,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
loop-rotate,loop-unroll,dependent,read_write;enablement,strong,strong,strong,none,,,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,,inst,write_write_only,expansion,loop-rotate->loop-unroll,kind=expansion round=1 prefix=loop-rotate writes=bb:Proc8:._crit_edge.unr-lcssa;bb:Proc8:.lr.ph.new;bb:Proc8:.prol.loopexit;bb:Proc8:.prol.loopexit.unr-lcssa;bb:Proc8:.prol.preheader;bb:Proc8:bb2;inst:Func2:bb0:1:br;inst:Proc8:%14;inst:Proc8:%15;inst:Proc8:%16;inst:Proc8:%17;inst:Proc8:%18;inst:Proc8:%19;inst:Proc8:%20;inst:Proc8:%21;inst:Proc8:%22;inst:Proc8:%23;inst:Proc8:%24;inst:Proc8:%25;inst:Proc8:%27;inst:Proc8:%28;inst:Proc8:%29;inst:Proc8:%30;inst:Proc8:%32;inst:Proc8:%33;inst:Proc8:%34;inst:Proc8:%35;inst:Proc8:%36;inst:Proc8:%37;inst:Proc8:%38;inst:Proc8:%39;inst:Proc8:%40;inst:Proc8:%exitcond;inst:Proc8:%exitcond.3;inst:Proc8:%exitcond.prol;inst:Proc8:%indvars.iv.next.1;inst:Proc8:%indvars.iv.next.2;inst:Proc8:%indvars.iv.next.3;inst:Proc8:%indvars.iv.next.prol;inst:Proc8:%indvars.iv2.prol;inst:Proc8:%indvars.iv2.unr;inst:Proc8:%indvars.iv2.unr.ph;inst:Proc8:%lcmp.mod;inst:Proc8:%prol.iter;inst:Proc8:%prol.iter.cmp;inst:Proc8:%prol.iter.next;inst:Proc8:%xtraiter;inst:Proc8:._crit_edge.unr-lcssa:1:br;inst:Proc8:.lr.ph.new:1:br;inst:Proc8:.lr.ph:1:br;inst:Proc8:.prol.loopexit.unr-lcssa:1:br;inst:Proc8:.prol.loopexit:1:br;inst:Proc8:.prol.preheader:1:br;inst:Proc8:bb2:1:store;inst:Proc8:bb2:2:store;inst:Proc8:bb2:3:store;inst:Proc8:bb2:4:store;inst:Proc8:bb2:5:br;loop:Func2:bb0;loop:Proc8:._crit_edge;loop:Proc8:._crit_edge.unr-lcssa;loop:Proc8:bb1
loop-rotate,reassociate,independent,,none,none,none,none,,,,,,,none,,,
loop-rotate,simplifycfg,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,loop-rotate->simplifycfg,kind=activation round=1 prefix=loop-rotate writes=bb:Proc0:bb4;bb:Proc0:bb5;bb:Proc0:bb6;bb:Proc0:bb7;bb:Proc8:bb0;bb:Proc8:bb1;inst:Proc0:%.012;inst:Proc0:%22;inst:Proc0:%23;inst:Proc0:%24;inst:Proc0:%25;inst:Proc0:%26;inst:Proc0:%27;inst:Proc0:%28;inst:Proc0:%29;inst:Proc0:%30;inst:Proc0:%31;inst:Proc0:%32;inst:Proc0:%33;inst:Proc0:%34;inst:Proc0:%35;inst:Proc0:%36;inst:Proc0:%37;inst:Proc0:%38;inst:Proc0:%39;inst:Proc0:%40;inst:Proc0:%41;inst:Proc0:%42;inst:Proc0:%43;inst:Proc0:%44;inst:Proc0:%45;inst:Proc0:%46;inst:Proc0:%47;inst:Proc0:%48;inst:Proc0:%49;inst:Proc0:%50;inst:Proc0:%split;inst:Proc0:._crit_edge5:1:br;inst:Proc0:._crit_edge5:1:store;inst:Proc0:._crit_edge5:2:br;inst:Proc0:._crit_edge:1:br;inst:Proc0:.lr.ph4:1:br;inst:Proc0:.lr.ph:1:br;inst:Proc0:.lr.ph:1:store;inst:Proc0:.lr.ph:2:store;inst:Proc0:.lr.ph:3:br;inst:Proc0:bb1:1:br;inst:Proc0:bb2:1:br;inst:Proc0:bb2:1:store;inst:Proc0:bb2:2:store;inst:Proc0:bb2:3:br;inst:Proc0:bb3:1:ret;inst:Proc0:bb3:1:store;inst:Proc0:bb3:2:br;inst:Proc0:bb4:1:br;inst:Proc0:bb5:1:br;inst:Proc0:bb6:1:br;inst:Proc0:bb7:1:ret;inst:Proc8:%14;inst:Proc8:%15;inst:Proc8:%16;inst:Proc8:%17;inst:Proc8:%18;inst:Proc8:%19;inst:Proc8:%20;inst:Proc8:%22;inst:Proc8:%23;inst:Proc8:%24;inst:Proc8:%25;inst:Proc8:%26;inst:Proc8:._crit_edge:1:br;inst:Proc8:._crit_edge:1:store;inst:Proc8:._crit_edge:2:store;inst:Proc8:._crit_edge:3:store;inst:Proc8:._crit_edge:4:ret;inst:Proc8:.lr.ph:1:br;inst:Proc8:.lr.ph:1:store;inst:Proc8:.lr.ph:2:br;inst:Proc8:bb0:1:store;inst:Proc8:bb0:2:store;inst:Proc8:bb0:3:store;inst:Proc8:bb0:4:ret;inst:Proc8:bb1:1:store;inst:Proc8:bb1:2:br;loop:Proc0:._crit_edge5;loop:Proc0:.lr.ph;loop:Proc0:bb2;loop:Proc0:bb3;loop:Proc0:bb7;loop:Proc8:._crit_edge
loop-unroll,reassociate,independent,,none,none,none,none,,,,,,,none,,,
loop-unroll,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
reassociate,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
