pass_a,pass_b,classification,dependency_kinds,dependency_strength,read_write_strength,enablement_strength,uncertainty_risk,wa_intersect_rb,wb_intersect_ra,wa_intersect_wb,strong_intersections,weak_intersections,intersection_token_kinds,overlap_pattern,enablement_edge_kinds,enablement_edges,enablement_evidence
indvars,simplifycfg,dependent,read_write;enablement,strong,strong,strong,none,inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%26;inst:main:%27;inst:main:%29;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%39;inst:main:%41;inst:main:%45;inst:main:%47;inst:main:%8;inst:main:bb5:1:call,inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%26;inst:main:%27;inst:main:%29;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%39;inst:main:%41;inst:main:%45;inst:main:%47;inst:main:%8;inst:main:bb5:1:call,inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%26;inst:main:%27;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%39;inst:main:%41;inst:main:%42;inst:main:%45;inst:main:%47;inst:main:%8;inst:main:%9;inst:main:bb5:1:call,inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%26;inst:main:%27;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%39;inst:main:%41;inst:main:%42;inst:main:%45;inst:main:%47;inst:main:%8;inst:main:%9;inst:main:bb5:1:call,,inst,mixed,expansion,simplifycfg->indvars;indvars->simplifycfg,kind=expansion round=1 prefix=simplifycfg writes=bb:main:.loopexit;bb:main:.preheader;inst:main:%.lcssa;inst:main:%.not1;inst:main:%10;inst:main:%11;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%3;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%42;inst:main:%44;inst:main:%6;inst:main:%7;inst:main:%8;inst:main:%9;inst:main:%exitcond;inst:main:%exitcond1;inst:main:%umax;inst:main:.loopexit:1:br;inst:main:.preheader:1:br;inst:main:bb3:1:call;kind=expansion round=1 prefix=indvars writes=bb:main:bb14;bb:main:bb15;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%26;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%38;inst:main:%40;inst:main:%42;inst:main:%43;inst:main:%44;inst:main:%45;inst:main:%46;inst:main:%47;inst:main:%48;inst:main:%49;inst:main:%5;inst:main:%51;inst:main:%7;inst:main:%8;inst:main:%9;inst:main:bb0:1:br;inst:main:bb0:1:ret;inst:main:bb12:1:br;inst:main:bb13:1:br;inst:main:bb13:1:store;inst:main:bb13:2:br;inst:main:bb14:1:br;inst:main:bb15:1:store;inst:main:bb15:2:br;inst:main:bb1:1:br;inst:main:bb2:1:call;inst:main:bb2:1:ret;inst:main:bb2:2:br;inst:main:bb3:1:br;inst:main:bb3:1:call;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:call;inst:main:bb4:2:br;inst:main:bb5:1:br;inst:main:bb5:1:call;inst:main:bb5:2:br;inst:main:bb7:1:br;inst:main:bb8:1:br;inst:main:bb9:1:br;loop:main:bb1;loop:main:bb11;loop:main:bb3;loop:main:bb4;loop:main:bb6;loop:main:bb9
instcombine,licm,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,licm->instcombine,kind=activation round=1 prefix=licm writes=inst:main:%.lcssa
instcombine,loop-rotate,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,loop-rotate->instcombine,kind=activation round=1 prefix=loop-rotate writes=inst:main:%.lcssa;inst:main:%45
instcombine,loop-simplify,independent,,none,none,none,none,,,,,,,none,,,
instcombine,loop-unroll,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,loop-unroll->instcombine,kind=activation round=1 prefix=loop-unroll writes=inst:main:%.lcssa
instcombine,sccp,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,sccp->instcombine,kind=activation round=1 prefix=sccp writes=inst:main:%.not1;inst:main:%.not3
instcombine,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
licm,loop-rotate,dependent,read_write,strong,strong,none,none,,,inst:main:%.lcssa,inst:main:%.lcssa,,inst,write_write_only,,,
licm,loop-simplify,independent,,none,none,none,none,,,,,,,none,,,
licm,loop-unroll,dependent,read_write,strong,strong,none,none,,,inst:main:%.lcssa,inst:main:%.lcssa,,inst,write_write_only,,,
licm,sccp,independent,,none,none,none,none,,,,,,,none,,,
licm,simplifycfg,uncertain,enablement,weak,none,weak,high,,,,,,,none,expansion,simplifycfg->licm,kind=expansion round=1 prefix=simplifycfg writes=bb:main:.loopexit;bb:main:.preheader;inst:main:%.lcssa;inst:main:.loopexit:1:br;inst:main:.preheader:1:br
loop-rotate,loop-simplify,independent,,none,none,none,none,,,,,,,none,,,
loop-rotate,loop-unroll,dependent,read_write;enablement,strong,strong,strong,none,,,inst:main:%.lcssa,inst:main:%.lcssa,,inst,write_write_only,expansion,loop-rotate->loop-unroll,kind=expansion round=1 prefix=loop-rotate writes=bb:main:._crit_edge.1;bb:main:._crit_edge.2;bb:main:.lr.ph.1;bb:main:.lr.ph.2;bb:main:bb13;bb:main:bb14;bb:main:bb15;bb:main:bb16;bb:main:bb17;bb:main:bb18;bb:main:bb19;bb:main:bb20;bb:main:bb21;bb:main:bb22;bb:main:bb23;bb:main:bb24;bb:main:bb25;bb:main:bb26;bb:main:bb27;inst:main:%.lcssa.1;inst:main:%.lcssa.2;inst:main:%.not1;inst:main:%.not1.1;inst:main:%.not1.2;inst:main:%.not2.1;inst:main:%.not2.2;inst:main:%.not3;inst:main:%.not3.1;inst:main:%.not3.2;inst:main:%.not31;inst:main:%.not31.1;inst:main:%.not31.2;inst:main:%.not4.1;inst:main:%.not4.2;inst:main:%10;inst:main:%100;inst:main:%102;inst:main:%104;inst:main:%12;inst:main:%13;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%38;inst:main:%40;inst:main:%41;inst:main:%42;inst:main:%43;inst:main:%44;inst:main:%45;inst:main:%46;inst:main:%47;inst:main:%48;inst:main:%50;inst:main:%51;inst:main:%53;inst:main:%54;inst:main:%55;inst:main:%56;inst:main:%57;inst:main:%58;inst:main:%59;inst:main:%60;inst:main:%62;inst:main:%64;inst:main:%67;inst:main:%68;inst:main:%7;inst:main:%70;inst:main:%72;inst:main:%73;inst:main:%74;inst:main:%75;inst:main:%76;inst:main:%77;inst:main:%78;inst:main:%79;inst:main:%8;inst:main:%80;inst:main:%82;inst:main:%83;inst:main:%85;inst:main:%86;inst:main:%87;inst:main:%88;inst:main:%89;inst:main:%9;inst:main:%90;inst:main:%91;inst:main:%92;inst:main:%94;inst:main:%96;inst:main:%99;inst:main:._crit_edge.1:1:br;inst:main:._crit_edge.2:1:br;inst:main:.lr.ph.1:1:br;inst:main:.lr.ph.2:1:br;inst:main:bb11:1:br;inst:main:bb11:1:call;inst:main:bb11:2:br;inst:main:bb12:1:br;inst:main:bb12:1:call;inst:main:bb12:2:br;inst:main:bb13:1:br;inst:main:bb14:1:br;inst:main:bb15:1:br;inst:main:bb16:1:br;inst:main:bb17:1:br;inst:main:bb18:1:store;inst:main:bb18:2:br;inst:main:bb19:1:call;inst:main:bb19:2:br;inst:main:bb20:1:br;inst:main:bb21:1:br;inst:main:bb22:1:br;inst:main:bb23:1:br;inst:main:bb24:1:br;inst:main:bb25:1:br;inst:main:bb26:1:store;inst:main:bb26:2:br;inst:main:bb27:1:call;inst:main:bb27:2:br;inst:main:bb3:1:call;loop:main:._crit_edge.1;loop:main:._crit_edge.2;loop:main:bb19;loop:main:bb27;loop:main:bb3
loop-rotate,sccp,dependent,read_write;enablement,strong,strong,strong,none,inst:main:%27;inst:main:%41;inst:main:%45,inst:main:%27;inst:main:%41;inst:main:%45,inst:main:%27;inst:main:%41;inst:main:%45,inst:main:%27;inst:main:%41;inst:main:%45,,inst,symmetric_rewrite,expansion,sccp->loop-rotate,kind=expansion round=1 prefix=sccp writes=bb:main:._crit_edge;bb:main:.lr.ph;bb:main:bb13;bb:main:bb14;bb:main:bb15;inst:main:%.lcssa;inst:main:%.not35;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%26;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%39;inst:main:%40;inst:main:%41;inst:main:%43;inst:main:%44;inst:main:%45;inst:main:%47;inst:main:%48;inst:main:%51;inst:main:%8;inst:main:%9;inst:main:._crit_edge:1:br;inst:main:.lr.ph:1:br;inst:main:bb10:1:br;inst:main:bb10:1:store;inst:main:bb10:2:br;inst:main:bb11:1:br;inst:main:bb12:1:br;inst:main:bb12:1:call;inst:main:bb12:2:br;inst:main:bb13:1:br;inst:main:bb14:1:br;inst:main:bb15:1:store;inst:main:bb15:2:br;inst:main:bb3:1:br;inst:main:bb3:1:call;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:call;inst:main:bb4:2:br;inst:main:bb5:1:br;inst:main:bb5:1:call;inst:main:bb5:2:br;inst:main:bb7:1:br;inst:main:bb9:1:br;loop:main:._crit_edge;loop:main:bb11;loop:main:bb3;loop:main:bb6
loop-rotate,simplifycfg,dependent,read_write;enablement,strong,strong,strong,none,bb:main:bb13;bb:main:bb14;bb:main:bb15;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%15;inst:main:%16;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%26;inst:main:%27;inst:main:%29;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%39;inst:main:%41;inst:main:%44;inst:main:%45;inst:main:%47;inst:main:%48;inst:main:%51;inst:main:%8;inst:main:bb10:1:br;inst:main:bb11:1:br;inst:main:bb12:1:br;inst:main:bb13:1:br;inst:main:bb14:1:br;inst:main:bb15:1:store;inst:main:bb15:2:br;inst:main:bb3:1:br;inst:main:bb4:1:call;inst:main:bb4:2:br;inst:main:bb5:1:call;inst:main:bb5:2:br;inst:main:bb7:1:br;inst:main:bb9:1:br;loop:main:bb11;loop:main:bb3;loop:main:bb6,bb:main:bb13;bb:main:bb14;bb:main:bb15;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%15;inst:main:%16;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%26;inst:main:%27;inst:main:%29;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%39;inst:main:%41;inst:main:%44;inst:main:%45;inst:main:%47;inst:main:%48;inst:main:%51;inst:main:%8;inst:main:bb10:1:br;inst:main:bb11:1:br;inst:main:bb12:1:br;inst:main:bb13:1:br;inst:main:bb14:1:br;inst:main:bb15:1:store;inst:main:bb15:2:br;inst:main:bb3:1:br;inst:main:bb4:1:call;inst:main:bb4:2:br;inst:main:bb5:1:call;inst:main:bb5:2:br;inst:main:bb7:1:br;inst:main:bb9:1:br;loop:main:bb11;loop:main:bb3;loop:main:bb6,bb:main:bb13;bb:main:bb14;bb:main:bb15;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%26;inst:main:%27;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%39;inst:main:%41;inst:main:%44;inst:main:%45;inst:main:%47;inst:main:%48;inst:main:%51;inst:main:%8;inst:main:%9;inst:main:bb10:1:br;inst:main:bb11:1:br;inst:main:bb12:1:br;inst:main:bb12:2:br;inst:main:bb13:1:br;inst:main:bb14:1:br;inst:main:bb15:1:store;inst:main:bb15:2:br;inst:main:bb3:1:br;inst:main:bb3:1:call;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:1:call;inst:main:bb4:2:br;inst:main:bb5:1:br;inst:main:bb5:1:call;inst:main:bb5:2:br;inst:main:bb7:1:br;inst:main:bb9:1:br;loop:main:bb11;loop:main:bb3;loop:main:bb6,inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%26;inst:main:%27;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%39;inst:main:%41;inst:main:%44;inst:main:%45;inst:main:%47;inst:main:%48;inst:main:%51;inst:main:%8;inst:main:%9;inst:main:bb15:1:store;inst:main:bb3:1:call;inst:main:bb4:1:call;inst:main:bb5:1:call;loop:main:bb11;loop:main:bb3;loop:main:bb6,bb:main:bb13;bb:main:bb14;bb:main:bb15;inst:main:bb10:1:br;inst:main:bb11:1:br;inst:main:bb12:1:br;inst:main:bb12:2:br;inst:main:bb13:1:br;inst:main:bb14:1:br;inst:main:bb15:2:br;inst:main:bb3:1:br;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb4:2:br;inst:main:bb5:1:br;inst:main:bb5:2:br;inst:main:bb7:1:br;inst:main:bb9:1:br,bb;inst;loop,mixed,expansion,simplifycfg->loop-rotate;loop-rotate->simplifycfg,kind=expansion round=1 prefix=simplifycfg writes=bb:main:..loopexit_crit_edge;bb:main:.loopexit;bb:main:.lr.ph;bb:main:.preheader;bb:main:bb10;bb:main:bb11;bb:main:bb12;inst:main:%.lcssa;inst:main:%.not31;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%40;inst:main:%41;inst:main:%42;inst:main:%44;inst:main:%45;inst:main:%48;inst:main:%5;inst:main:%6;inst:main:%7;inst:main:%8;inst:main:%9;inst:main:..loopexit_crit_edge:1:br;inst:main:.loopexit:1:br;inst:main:.lr.ph:1:br;inst:main:.preheader:1:br;inst:main:bb10:1:br;inst:main:bb11:1:br;inst:main:bb12:1:store;inst:main:bb12:2:br;inst:main:bb1:1:br;inst:main:bb1:1:call;inst:main:bb1:2:br;inst:main:bb2:1:br;inst:main:bb2:1:call;inst:main:bb2:2:br;inst:main:bb3:1:br;inst:main:bb3:1:call;inst:main:bb3:2:br;inst:main:bb5:1:br;inst:main:bb6:1:br;inst:main:bb7:1:br;inst:main:bb7:1:store;inst:main:bb7:2:br;inst:main:bb8:1:br;inst:main:bb9:1:br;inst:main:bb9:1:call;inst:main:bb9:2:br;loop:main:..loopexit_crit_edge;loop:main:bb1;loop:main:bb4;loop:main:bb8;loop:main:bb9;kind=expansion round=1 prefix=loop-rotate writes=bb:main:bb10;bb:main:bb11;bb:main:bb12;bb:main:bb8;bb:main:bb9;inst:main:%10;inst:main:%11;inst:main:%12;inst:main:%13;inst:main:%14;inst:main:%15;inst:main:%16;inst:main:%17;inst:main:%18;inst:main:%19;inst:main:%20;inst:main:%21;inst:main:%22;inst:main:%23;inst:main:%24;inst:main:%25;inst:main:%26;inst:main:%27;inst:main:%28;inst:main:%29;inst:main:%30;inst:main:%31;inst:main:%32;inst:main:%33;inst:main:%34;inst:main:%35;inst:main:%36;inst:main:%37;inst:main:%38;inst:main:%39;inst:main:%40;inst:main:%41;inst:main:%43;inst:main:%44;inst:main:%45;inst:main:%48;inst:main:%5;inst:main:%6;inst:main:%7;inst:main:%8;inst:main:%9;inst:main:._crit_edge:1:br;inst:main:.lr.ph:1:br;inst:main:bb0:1:br;inst:main:bb0:1:ret;inst:main:bb10:1:store;inst:main:bb10:2:br;inst:main:bb11:1:br;inst:main:bb12:1:call;inst:main:bb12:2:br;inst:main:bb1:1:br;inst:main:bb1:1:call;inst:main:bb1:2:br;inst:main:bb2:1:br;inst:main:bb2:1:ret;inst:main:bb3:1:br;inst:main:bb3:1:call;inst:main:bb3:2:br;inst:main:bb4:1:br;inst:main:bb5:1:br;inst:main:bb5:1:store;inst:main:bb5:2:br;inst:main:bb6:1:br;inst:main:bb7:1:br;inst:main:bb7:1:call;inst:main:bb7:2:br;inst:main:bb8:1:br;inst:main:bb9:1:br;loop:main:._crit_edge;loop:main:bb1;loop:main:bb11;loop:main:bb3;loop:main:bb6
loop-simplify,loop-unroll,independent,,none,none,none,none,,,,,,,none,,,
loop-simplify,sccp,independent,,none,none,none,none,,,,,,,none,,,
loop-simplify,simplifycfg,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,simplifycfg->loop-simplify,kind=activation round=1 prefix=simplifycfg writes=bb:main:.loopexit;bb:main:.preheader;inst:main:.loopexit:1:br;inst:main:.preheader:1:br
loop-unroll,sccp,independent,,none,none,none,none,,,,,,,none,,,
loop-unroll,simplifycfg,uncertain,enablement,weak,none,weak,high,,,,,,,none,expansion,simplifycfg->loop-unroll,kind=expansion round=1 prefix=simplifycfg writes=bb:main:.loopexit;bb:main:.preheader;inst:main:%.lcssa;inst:main:.loopexit:1:br;inst:main:.preheader:1:br
