round,benchmark,pass,scheduler_class,blocking_reasons,incident_pairs,safe_edge_count,total_edge_count,safe_edge_ratio
4,Stanford_Queens,licm,decision_required,order_sensitive,"gvn,licm:confirmed_independent;instcombine,licm:order_sensitive;licm,loop-unroll:confirmed_independent;licm,simplifycfg:confirmed_independent",3,4,0.75
4,Stanford_Queens,loop-unroll,decision_required,needs_attribution;order_sensitive,"gvn,loop-unroll:order_sensitive;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",1,4,0.25
4,Stanford_Queens,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",3,4,0.75
5,Stanford_Queens,gvn,decision_required,order_sensitive,"gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",1,2,0.5
5,Stanford_Queens,loop-unroll,decision_required,order_sensitive,"gvn,loop-unroll:order_sensitive;loop-unroll,simplifycfg:order_sensitive",0,2,0.0
5,Stanford_Queens,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",1,2,0.5
6,Stanford_Queens,gvn,decision_required,order_sensitive,"gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",1,2,0.5
6,Stanford_Queens,loop-unroll,decision_required,order_sensitive,"gvn,loop-unroll:order_sensitive;loop-unroll,simplifycfg:order_sensitive",0,2,0.0
6,Stanford_Queens,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",1,2,0.5
7,Stanford_Queens,gvn,decision_required,order_sensitive,"gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",1,2,0.5
7,Stanford_Queens,loop-unroll,decision_required,order_sensitive,"gvn,loop-unroll:order_sensitive;loop-unroll,simplifycfg:order_sensitive",0,2,0.0
7,Stanford_Queens,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",1,2,0.5
8,Stanford_Queens,gvn,decision_required,order_sensitive,"gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",1,2,0.5
8,Stanford_Queens,loop-unroll,decision_required,order_sensitive,"gvn,loop-unroll:order_sensitive;loop-unroll,simplifycfg:order_sensitive",0,2,0.0
8,Stanford_Queens,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",1,2,0.5
