pass_a,pass_b,classification,dependency_kinds,dependency_strength,read_write_strength,enablement_strength,uncertainty_risk,wa_intersect_rb,wb_intersect_ra,wa_intersect_wb,strong_intersections,weak_intersections,intersection_token_kinds,overlap_pattern,enablement_edge_kinds,enablement_edges,enablement_evidence
indvars,loop-rotate,dependent,read_write;enablement,strong,strong,strong,none,loop:Bubble:bb1,loop:Bubble:bb1,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br;loop:Bubble:bb1,loop:Bubble:bb1,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br,bb;inst;loop,mixed,expansion,indvars->loop-rotate,kind=expansion round=1 prefix=indvars writes=bb:Bubble:bb8;bb:Bubble:bb9;bb:bInitarr:bb6;bb:main:bb2;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%19;inst:Bubble:%20;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%27;inst:Bubble:%3;inst:Bubble:%4;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:%indvars.iv;inst:Bubble:%indvars.iv1;inst:Bubble:%indvars.iv2;inst:Bubble:%indvars.iv22;inst:Bubble:bb0:1:br;inst:Bubble:bb0:1:store;inst:Bubble:bb0:2:br;inst:Bubble:bb1:1:br;inst:Bubble:bb1:1:store;inst:Bubble:bb1:2:store;inst:Bubble:bb1:3:br;inst:Bubble:bb2:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb3:1:store;inst:Bubble:bb3:2:br;inst:Bubble:bb4:1:br;inst:Bubble:bb5:1:br;inst:Bubble:bb5:1:store;inst:Bubble:bb5:2:store;inst:Bubble:bb5:3:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:br;inst:Bubble:bb7:1:ret;inst:Bubble:bb8:1:br;inst:Bubble:bb9:1:ret;inst:Bubble:entry:2:br;inst:Bubble:entry:2:store;inst:Bubble:entry:3:br;inst:bInitarr:%10;inst:bInitarr:%11;inst:bInitarr:%12;inst:bInitarr:%2;inst:bInitarr:%3;inst:bInitarr:%4;inst:bInitarr:%5;inst:bInitarr:%6;inst:bInitarr:%7;inst:bInitarr:%8;inst:bInitarr:%indvars.iv;inst:bInitarr:%indvars.iv1;inst:bInitarr:bb0:1:br;inst:bInitarr:bb0:1:store;inst:bInitarr:bb0:2:br;inst:bInitarr:bb1:1:store;inst:bInitarr:bb1:2:br;inst:bInitarr:bb2:1:br;inst:bInitarr:bb2:1:ret;inst:bInitarr:bb3:1:br;inst:bInitarr:bb3:1:store;inst:bInitarr:bb3:2:br;inst:bInitarr:bb4:1:br;inst:bInitarr:bb4:1:store;inst:bInitarr:bb4:2:br;inst:bInitarr:bb5:1:br;inst:bInitarr:bb5:1:ret;inst:bInitarr:bb6:1:store;inst:bInitarr:bb6:2:br;inst:main:%2;inst:main:%3;inst:main:%4;inst:main:bb0:1:br;inst:main:bb0:1:call;inst:main:bb0:2:br;inst:main:bb1:1:call;inst:main:bb1:1:ret;inst:main:bb1:2:br;inst:main:bb2:1:ret;loop:Bubble:.preheader;loop:Bubble:bb0;loop:Bubble:bb2;loop:bInitarr:bb0;loop:main:bb0
indvars,loop-simplify,dependent,read_write,strong,strong,none,none,loop:Bubble:bb1,loop:Bubble:bb1,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br;loop:Bubble:bb1;loop:Bubble:bb2,loop:Bubble:bb1;loop:Bubble:bb2,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br,bb;inst;loop,mixed,,,
indvars,loop-unroll,dependent,read_write,strong,strong,none,none,loop:Bubble:bb1,loop:Bubble:bb1,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br;loop:Bubble:bb1;loop:Bubble:bb2,loop:Bubble:bb1;loop:Bubble:bb2,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br,bb;inst;loop,mixed,,,
indvars,simplifycfg,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,indvars->simplifycfg,kind=activation round=1 prefix=indvars writes=bb:Bubble:bb9;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%19;inst:Bubble:%20;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%27;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:.preheader:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb4:1:br;inst:Bubble:bb4:1:store;inst:Bubble:bb4:2:store;inst:Bubble:bb4:3:br;inst:Bubble:bb5:1:br;inst:Bubble:bb5:1:store;inst:Bubble:bb5:2:store;inst:Bubble:bb5:3:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:br;inst:Bubble:bb8:1:br;inst:Bubble:bb8:1:ret;inst:Bubble:bb9:1:ret;loop:Bubble:.preheader;loop:Bubble:bb0;loop:Bubble:bb2
instcombine,licm,dependent,enablement,strong,none,strong,none,,,,,,,none,expansion,licm->instcombine,kind=expansion round=1 prefix=licm writes=inst:Bubble:%.lcssa;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%15;inst:Bubble:%3;inst:Bubble:%4;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:%exitcond;inst:Bubble:%exitcond.not;inst:Bubble:bb3:1:br;inst:Bubble:bb4:1:br;inst:bInitarr:%exitcond;inst:bInitarr:%exitcond.not;inst:bInitarr:bb1:1:ret;inst:bInitarr:bb1:1:store;inst:bInitarr:bb1:2:br;inst:bInitarr:bb2:1:ret;inst:bInitarr:bb2:1:store;inst:bInitarr:bb2:2:br;inst:main:%exitcond;inst:main:%exitcond.not;inst:main:bb1:1:call;inst:main:bb1:1:ret;inst:main:bb1:2:br;inst:main:bb2:1:call;inst:main:bb2:1:ret;inst:main:bb2:2:br;loop:Bubble:bb0;loop:main:bb0
instcombine,loop-rotate,dependent,read_write;enablement,strong,strong,strong,none,inst:Bubble:bb3:1:br;inst:Bubble:bb4:1:br;inst:bInitarr:bb1:1:store;inst:bInitarr:bb1:2:br;inst:bInitarr:bb2:1:ret;inst:main:bb1:1:call;inst:main:bb1:2:br;inst:main:bb2:1:ret;loop:Bubble:bb0;loop:main:bb0,inst:Bubble:bb3:1:br;inst:Bubble:bb4:1:br;inst:bInitarr:bb1:1:store;inst:bInitarr:bb1:2:br;inst:bInitarr:bb2:1:ret;inst:main:bb1:1:call;inst:main:bb1:2:br;inst:main:bb2:1:ret;loop:Bubble:bb0;loop:main:bb0,inst:Bubble:bb3:1:br;inst:Bubble:bb4:1:br;inst:bInitarr:bb1:1:store;inst:bInitarr:bb1:2:br;inst:bInitarr:bb2:1:ret;inst:main:bb1:1:call;inst:main:bb1:1:ret;inst:main:bb1:2:br;inst:main:bb2:1:ret;loop:Bubble:bb0;loop:main:bb0,inst:bInitarr:bb1:1:store;inst:main:bb1:1:call;loop:Bubble:bb0;loop:main:bb0,inst:Bubble:bb3:1:br;inst:Bubble:bb4:1:br;inst:bInitarr:bb1:2:br;inst:bInitarr:bb2:1:ret;inst:main:bb1:1:ret;inst:main:bb1:2:br;inst:main:bb2:1:ret,inst;loop,mixed,expansion,instcombine->loop-rotate;loop-rotate->instcombine,kind=expansion round=1 prefix=instcombine writes=bb:Bubble:.preheader;bb:Bubble:bb8;bb:Bubble:bb9;bb:bInitarr:bb6;bb:main:bb2;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%19;inst:Bubble:%20;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%27;inst:Bubble:%3;inst:Bubble:%4;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:%indvars.iv;inst:Bubble:%indvars.iv1;inst:Bubble:%indvars.iv2;inst:Bubble:%indvars.iv22;inst:Bubble:.preheader:1:br;inst:Bubble:bb0:1:br;inst:Bubble:bb0:1:store;inst:Bubble:bb0:2:br;inst:Bubble:bb1:1:br;inst:Bubble:bb1:1:store;inst:Bubble:bb1:2:store;inst:Bubble:bb1:3:br;inst:Bubble:bb2:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb3:1:store;inst:Bubble:bb3:2:br;inst:Bubble:bb5:1:br;inst:Bubble:bb5:1:store;inst:Bubble:bb5:2:store;inst:Bubble:bb5:3:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:br;inst:Bubble:bb7:1:ret;inst:Bubble:bb8:1:br;inst:Bubble:bb9:1:ret;inst:Bubble:entry:2:br;inst:Bubble:entry:2:store;inst:Bubble:entry:3:br;inst:bInitarr:%10;inst:bInitarr:%11;inst:bInitarr:%12;inst:bInitarr:%2;inst:bInitarr:%3;inst:bInitarr:%4;inst:bInitarr:%5;inst:bInitarr:%6;inst:bInitarr:%7;inst:bInitarr:%8;inst:bInitarr:%indvars.iv;inst:bInitarr:%indvars.iv1;inst:bInitarr:bb0:1:br;inst:bInitarr:bb0:1:store;inst:bInitarr:bb0:2:br;inst:bInitarr:bb1:1:ret;inst:bInitarr:bb1:1:store;inst:bInitarr:bb1:2:br;inst:bInitarr:bb2:1:br;inst:bInitarr:bb2:1:store;inst:bInitarr:bb2:2:br;inst:bInitarr:bb3:1:br;inst:bInitarr:bb3:1:store;inst:bInitarr:bb3:2:br;inst:bInitarr:bb4:1:br;inst:bInitarr:bb4:1:store;inst:bInitarr:bb4:2:br;inst:bInitarr:bb5:1:br;inst:bInitarr:bb5:1:ret;inst:bInitarr:bb6:1:store;inst:bInitarr:bb6:2:br;inst:main:%2;inst:main:%3;inst:main:%4;inst:main:bb0:1:br;inst:main:bb0:1:call;inst:main:bb0:2:br;inst:main:bb2:1:call;inst:main:bb2:2:br;loop:Bubble:.preheader;loop:Bubble:bb0;loop:Bubble:bb1;loop:Bubble:bb3;loop:bInitarr:bb0;loop:bInitarr:bb5;loop:main:bb0;loop:main:bb1;kind=expansion round=1 prefix=loop-rotate writes=inst:Bubble:%12;inst:Bubble:%exitcond;inst:Bubble:%exitcond.not;inst:bInitarr:%exitcond;inst:bInitarr:%exitcond.not;inst:main:%exitcond;inst:main:%exitcond.not;loop:Bubble:bb0;loop:Bubble:bb3;loop:bInitarr:bb0;loop:bInitarr:bb5;loop:main:bb0;loop:main:bb1
instcombine,loop-simplify,independent,,none,none,none,none,,,,,,,none,,,
instcombine,loop-unroll,independent,,none,none,none,none,,,,,,,none,,,
instcombine,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
licm,loop-rotate,dependent,read_write;enablement,strong,strong,strong,none,inst:Bubble:bb0:1:store;inst:Bubble:bb0:2:br;inst:Bubble:bb1:1:br;loop:Bubble:bb1,inst:Bubble:bb0:1:store;inst:Bubble:bb0:2:br;inst:Bubble:bb1:1:br;loop:Bubble:bb1,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br;inst:Bubble:bb0:1:br;inst:Bubble:bb0:1:store;inst:Bubble:bb0:2:br;inst:Bubble:bb1:1:br;inst:Bubble:bb1:1:store;loop:Bubble:bb1,inst:Bubble:bb0:1:store;inst:Bubble:bb1:1:store;loop:Bubble:bb1,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br;inst:Bubble:bb0:1:br;inst:Bubble:bb0:2:br;inst:Bubble:bb1:1:br,bb;inst;loop,mixed,expansion,loop-rotate->licm;licm->loop-rotate,kind=expansion round=1 prefix=loop-rotate writes=inst:Bubble:%.lcssa;inst:Bubble:bb3:1:br;inst:Bubble:bb3:1:store;inst:Bubble:bb3:2:br;inst:Bubble:bb4:1:br;inst:Bubble:bb4:1:store;inst:Bubble:bb4:2:br;kind=expansion round=1 prefix=licm writes=bb:Bubble:bb8;bb:Bubble:bb9;bb:bInitarr:bb6;bb:main:bb2;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%19;inst:Bubble:%20;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%27;inst:Bubble:%3;inst:Bubble:%4;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:%indvars.iv;inst:Bubble:%indvars.iv1;inst:Bubble:%indvars.iv2;inst:Bubble:%indvars.iv22;inst:Bubble:bb1:1:store;inst:Bubble:bb1:2:br;inst:Bubble:bb1:2:store;inst:Bubble:bb1:3:br;inst:Bubble:bb2:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb4:1:br;inst:Bubble:bb4:1:store;inst:Bubble:bb4:2:br;inst:Bubble:bb5:1:br;inst:Bubble:bb5:1:store;inst:Bubble:bb5:2:store;inst:Bubble:bb5:3:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:br;inst:Bubble:bb7:1:ret;inst:Bubble:bb8:1:br;inst:Bubble:bb9:1:ret;inst:bInitarr:%10;inst:bInitarr:%11;inst:bInitarr:%12;inst:bInitarr:%2;inst:bInitarr:%3;inst:bInitarr:%4;inst:bInitarr:%5;inst:bInitarr:%6;inst:bInitarr:%7;inst:bInitarr:%8;inst:bInitarr:%indvars.iv;inst:bInitarr:%indvars.iv1;inst:bInitarr:bb0:1:br;inst:bInitarr:bb0:1:store;inst:bInitarr:bb0:2:br;inst:bInitarr:bb1:1:store;inst:bInitarr:bb1:2:br;inst:bInitarr:bb2:1:br;inst:bInitarr:bb2:1:ret;inst:bInitarr:bb3:1:br;inst:bInitarr:bb3:1:store;inst:bInitarr:bb3:2:br;inst:bInitarr:bb4:1:br;inst:bInitarr:bb4:1:store;inst:bInitarr:bb4:2:br;inst:bInitarr:bb5:1:br;inst:bInitarr:bb5:1:ret;inst:bInitarr:bb6:1:store;inst:bInitarr:bb6:2:br;inst:main:%2;inst:main:%3;inst:main:%4;inst:main:bb0:1:br;inst:main:bb0:1:call;inst:main:bb0:2:br;inst:main:bb1:1:call;inst:main:bb1:1:ret;inst:main:bb1:2:br;inst:main:bb2:1:ret;loop:Bubble:.preheader;loop:Bubble:bb0;loop:Bubble:bb2;loop:bInitarr:bb0;loop:main:bb0
licm,loop-simplify,dependent,read_write,strong,strong,none,none,loop:Bubble:bb1,loop:Bubble:bb1,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br;loop:Bubble:bb1;loop:Bubble:bb2,loop:Bubble:bb1;loop:Bubble:bb2,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br,bb;inst;loop,mixed,,,
licm,loop-unroll,dependent,read_write,strong,strong,none,none,loop:Bubble:bb1,loop:Bubble:bb1,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br;loop:Bubble:bb1;loop:Bubble:bb2,loop:Bubble:bb1;loop:Bubble:bb2,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br,bb;inst;loop,mixed,,,
licm,simplifycfg,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,licm->simplifycfg,kind=activation round=1 prefix=licm writes=bb:Bubble:bb9;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%19;inst:Bubble:%20;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%27;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:.preheader:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb4:1:br;inst:Bubble:bb4:1:store;inst:Bubble:bb4:2:store;inst:Bubble:bb4:3:br;inst:Bubble:bb5:1:br;inst:Bubble:bb5:1:store;inst:Bubble:bb5:2:store;inst:Bubble:bb5:3:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:br;inst:Bubble:bb8:1:br;inst:Bubble:bb8:1:ret;inst:Bubble:bb9:1:ret;loop:Bubble:.preheader;loop:Bubble:bb0;loop:Bubble:bb2
loop-rotate,loop-simplify,dependent,read_write;enablement,strong,strong,strong,none,loop:Bubble:bb1,loop:Bubble:bb1,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br;loop:Bubble:bb1,loop:Bubble:bb1,bb:Bubble:.preheader;inst:Bubble:.preheader:1:br,bb;inst;loop,mixed,expansion,loop-simplify->loop-rotate,kind=expansion round=1 prefix=loop-simplify writes=bb:Bubble:bb8;bb:Bubble:bb9;bb:bInitarr:bb6;bb:main:bb2;inst:Bubble:%10;inst:Bubble:%11;inst:Bubble:%12;inst:Bubble:%14;inst:Bubble:%15;inst:Bubble:%16;inst:Bubble:%17;inst:Bubble:%18;inst:Bubble:%19;inst:Bubble:%20;inst:Bubble:%21;inst:Bubble:%22;inst:Bubble:%23;inst:Bubble:%24;inst:Bubble:%25;inst:Bubble:%26;inst:Bubble:%27;inst:Bubble:%3;inst:Bubble:%4;inst:Bubble:%5;inst:Bubble:%6;inst:Bubble:%7;inst:Bubble:%8;inst:Bubble:%9;inst:Bubble:%indvars.iv;inst:Bubble:%indvars.iv1;inst:Bubble:%indvars.iv2;inst:Bubble:%indvars.iv22;inst:Bubble:bb0:1:br;inst:Bubble:bb0:1:store;inst:Bubble:bb0:2:br;inst:Bubble:bb1:1:br;inst:Bubble:bb1:1:store;inst:Bubble:bb1:2:store;inst:Bubble:bb1:3:br;inst:Bubble:bb2:1:br;inst:Bubble:bb3:1:br;inst:Bubble:bb3:1:store;inst:Bubble:bb3:2:br;inst:Bubble:bb4:1:br;inst:Bubble:bb5:1:br;inst:Bubble:bb5:1:store;inst:Bubble:bb5:2:store;inst:Bubble:bb5:3:br;inst:Bubble:bb6:1:br;inst:Bubble:bb7:1:br;inst:Bubble:bb7:1:ret;inst:Bubble:bb8:1:br;inst:Bubble:bb9:1:ret;inst:Bubble:entry:2:br;inst:Bubble:entry:2:store;inst:Bubble:entry:3:br;inst:bInitarr:%10;inst:bInitarr:%11;inst:bInitarr:%12;inst:bInitarr:%2;inst:bInitarr:%3;inst:bInitarr:%4;inst:bInitarr:%5;inst:bInitarr:%6;inst:bInitarr:%7;inst:bInitarr:%8;inst:bInitarr:%indvars.iv;inst:bInitarr:%indvars.iv1;inst:bInitarr:bb0:1:br;inst:bInitarr:bb0:1:store;inst:bInitarr:bb0:2:br;inst:bInitarr:bb1:1:store;inst:bInitarr:bb1:2:br;inst:bInitarr:bb2:1:br;inst:bInitarr:bb2:1:ret;inst:bInitarr:bb3:1:br;inst:bInitarr:bb3:1:store;inst:bInitarr:bb3:2:br;inst:bInitarr:bb4:1:br;inst:bInitarr:bb4:1:store;inst:bInitarr:bb4:2:br;inst:bInitarr:bb5:1:br;inst:bInitarr:bb5:1:ret;inst:bInitarr:bb6:1:store;inst:bInitarr:bb6:2:br;inst:main:%2;inst:main:%3;inst:main:%4;inst:main:bb0:1:br;inst:main:bb0:1:call;inst:main:bb0:2:br;inst:main:bb1:1:call;inst:main:bb1:1:ret;inst:main:bb1:2:br;inst:main:bb2:1:ret;loop:Bubble:.preheader;loop:Bubble:bb0;loop:Bubble:bb2;loop:bInitarr:bb0;loop:main:bb0
