pass_a,pass_b,classification,dependency_kinds,dependency_strength,read_write_strength,enablement_strength,uncertainty_risk,wa_intersect_rb,wb_intersect_ra,wa_intersect_wb,strong_intersections,weak_intersections,intersection_token_kinds,overlap_pattern,enablement_edge_kinds,enablement_edges,enablement_evidence
indvars,loop-simplify,uncertain,read_write,weak,weak,none,low,,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,bb;inst,write_write_only,,,
indvars,loop-unroll,uncertain,read_write,weak,weak,none,low,,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,bb;inst,write_write_only,,,
indvars,simplifycfg,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,indvars->simplifycfg,kind=activation round=1 prefix=indvars writes=bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br
instcombine,licm,independent,,none,none,none,none,,,,,,,none,,,
instcombine,loop-rotate,independent,,none,none,none,none,,,,,,,none,,,
instcombine,loop-simplify,independent,,none,none,none,none,,,,,,,none,,,
instcombine,loop-unroll,dependent,read_write;enablement,strong,strong,strong,none,inst:Initialize:%2;inst:Initialize:%3;inst:Initialize:%4;inst:Initialize:%exitcond;inst:Perm:%exitcond;loop:Initialize:bb0;loop:Perm:bb0;loop:main:bb0,inst:Initialize:%2;inst:Initialize:%3;inst:Initialize:%4;inst:Initialize:%exitcond;inst:Perm:%exitcond;loop:Initialize:bb0;loop:Perm:bb0;loop:main:bb0,inst:Initialize:%2;inst:Initialize:%3;inst:Initialize:%4;inst:Initialize:%exitcond;inst:Perm:%exitcond;loop:Initialize:bb0;loop:Perm:bb0;loop:main:bb0,inst:Initialize:%2;inst:Initialize:%3;inst:Initialize:%4;inst:Initialize:%exitcond;inst:Perm:%exitcond;loop:Initialize:bb0;loop:Perm:bb0;loop:main:bb0,,inst;loop,symmetric_rewrite,expansion;mutation,instcombine->loop-unroll;loop-unroll->instcombine,kind=expansion round=1 prefix=instcombine writes=bb:Initialize:bb1;bb:Perm:bb3;bb:Permute:._crit_edge.loopexit;inst:Initialize:%2;inst:Initialize:%3;inst:Initialize:%4;inst:Initialize:%exitcond.not;inst:Initialize:%indvars.iv;inst:Initialize:%indvars.iv.next;inst:Initialize:bb0:1:store;inst:Initialize:bb0:2:br;inst:Initialize:bb0:2:store;inst:Initialize:bb0:3:store;inst:Initialize:bb0:4:store;inst:Initialize:bb0:5:store;inst:Initialize:bb0:6:store;inst:Initialize:bb0:7:store;inst:Initialize:bb0:8:ret;inst:Initialize:bb1:1:ret;inst:Perm:%2;inst:Perm:%3;inst:Perm:%5;inst:Perm:%6;inst:Perm:%8;inst:Perm:%9;inst:Perm:%exitcond.not;inst:Perm:bb0:10:call;inst:Perm:bb0:11:br;inst:Perm:bb0:3:br;inst:Perm:bb0:3:call;inst:Perm:bb0:4:call;inst:Perm:bb0:5:call;inst:Perm:bb0:6:call;inst:Perm:bb0:7:call;inst:Perm:bb0:8:call;inst:Perm:bb0:9:call;inst:Perm:bb1:1:br;inst:Perm:bb1:1:ret;inst:Perm:bb2:1:br;inst:Perm:bb2:1:ret;inst:Perm:bb3:1:br;inst:Permute:._crit_edge.loopexit:1:br;inst:Permute:bb1:4:br;inst:main:bb0:2:br;loop:Initialize:bb1;loop:Perm:bb1;loop:Permute:bb1;loop:main:bb1;kind=mutation round=1 prefix=loop-unroll writes=inst:Permute:%12;inst:Permute:%6;inst:Permute:%8;inst:Permute:%9;inst:main:%exitcond;inst:main:%exitcond.not;loop:main:bb0;loop:main:bb1
instcombine,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
licm,loop-rotate,uncertain,read_write,weak,weak,none,low,,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,bb;inst,write_write_only,,,
licm,loop-simplify,uncertain,read_write,weak,weak,none,low,,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,bb;inst,write_write_only,,,
licm,loop-unroll,uncertain,read_write,weak,weak,none,low,,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,bb;inst,write_write_only,,,
licm,simplifycfg,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,licm->simplifycfg,kind=activation round=1 prefix=licm writes=bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br
loop-rotate,loop-simplify,uncertain,read_write,weak,weak,none,low,,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,bb;inst,write_write_only,,,
loop-rotate,loop-unroll,uncertain,read_write,weak,weak,none,low,,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,bb;inst,write_write_only,,,
loop-rotate,simplifycfg,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,loop-rotate->simplifycfg,kind=activation round=1 prefix=loop-rotate writes=bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br
loop-simplify,loop-unroll,uncertain,read_write,weak,weak,none,low,,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,,bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br,bb;inst,write_write_only,,,
loop-simplify,simplifycfg,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,loop-simplify->simplifycfg,kind=activation round=1 prefix=loop-simplify writes=bb:Permute:._crit_edge.loopexit;inst:Permute:._crit_edge.loopexit:1:br
loop-unroll,simplifycfg,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,loop-unroll->simplifycfg,kind=activation round=1 prefix=loop-unroll writes=bb:Initialize:bb0;bb:Perm:bb2;bb:Permute:._crit_edge.loopexit;inst:Initialize:bb0:1:store;inst:Initialize:bb0:2:store;inst:Initialize:bb0:3:store;inst:Initialize:bb0:4:store;inst:Initialize:bb0:5:store;inst:Initialize:bb0:6:store;inst:Initialize:bb0:7:store;inst:Initialize:bb0:8:ret;inst:Initialize:entry:1:br;inst:Initialize:entry:1:store;inst:Initialize:entry:2:store;inst:Initialize:entry:3:store;inst:Initialize:entry:4:store;inst:Initialize:entry:5:store;inst:Initialize:entry:6:store;inst:Initialize:entry:7:store;inst:Initialize:entry:8:ret;inst:Perm:%1;inst:Perm:%2;inst:Perm:%4;inst:Perm:%5;inst:Perm:%6;inst:Perm:bb0:10:call;inst:Perm:bb0:11:br;inst:Perm:bb0:1:call;inst:Perm:bb0:1:ret;inst:Perm:bb0:2:call;inst:Perm:bb0:3:call;inst:Perm:bb0:4:call;inst:Perm:bb0:5:call;inst:Perm:bb0:6:call;inst:Perm:bb0:7:call;inst:Perm:bb0:8:call;inst:Perm:bb0:9:call;inst:Perm:bb1:1:br;inst:Perm:bb1:1:ret;inst:Perm:bb2:1:br;inst:Perm:entry:10:call;inst:Perm:entry:11:call;inst:Perm:entry:12:br;inst:Perm:entry:2:br;inst:Perm:entry:2:call;inst:Perm:entry:3:call;inst:Perm:entry:4:call;inst:Perm:entry:5:call;inst:Perm:entry:6:call;inst:Perm:entry:7:call;inst:Perm:entry:8:call;inst:Perm:entry:9:call;inst:Permute:._crit_edge.loopexit:1:br
