pass_a,pass_b,classification,dependency_kinds,dependency_strength,read_write_strength,enablement_strength,uncertainty_risk,wa_intersect_rb,wb_intersect_ra,wa_intersect_wb,strong_intersections,weak_intersections,intersection_token_kinds,overlap_pattern,enablement_edge_kinds,enablement_edges,enablement_evidence
gvn,sccp,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,sccp->gvn,kind=activation round=1 prefix=sccp writes=bb:Proc0:bb11;bb:Proc0:bb12;inst:Proc0:%10;inst:Proc0:%11;inst:Proc0:%12;inst:Proc0:%13;inst:Proc0:%14;inst:Proc0:%15;inst:Proc0:%16;inst:Proc0:%17;inst:Proc0:%18;inst:Proc0:%19;inst:Proc0:%20;inst:Proc0:%21;inst:Proc0:%22;inst:Proc0:%23;inst:Proc0:%24;inst:Proc0:%25;inst:Proc0:%26;inst:Proc0:%27;inst:Proc0:%28;inst:Proc0:%29;inst:Proc0:%30;inst:Proc0:%31;inst:Proc0:%32;inst:Proc0:%33;inst:Proc0:%34;inst:Proc0:%35;inst:Proc0:%36;inst:Proc0:%38;inst:Proc0:%39;inst:Proc0:%40;inst:Proc0:%41;inst:Proc0:%42;inst:Proc0:%43;inst:Proc0:%45;inst:Proc0:%47;inst:Proc0:%48;inst:Proc0:%49;inst:Proc0:%50;inst:Proc0:%51;inst:Proc0:%52;inst:Proc0:%7;inst:Proc0:%8;inst:Proc0:%9;inst:Proc0:bb0:1:br;inst:Proc0:bb10:1:br;inst:Proc0:bb11:1:br;inst:Proc0:bb12:1:br;inst:Proc0:bb1:10:br;inst:Proc0:bb1:1:ret;inst:Proc0:bb1:1:store;inst:Proc0:bb1:2:store;inst:Proc0:bb1:3:store;inst:Proc0:bb1:4:store;inst:Proc0:bb1:5:store;inst:Proc0:bb1:6:store;inst:Proc0:bb1:7:call;inst:Proc0:bb1:8:call;inst:Proc0:bb1:9:store;inst:Proc0:bb2:1:br;inst:Proc0:bb2:1:store;inst:Proc0:bb2:2:call;inst:Proc0:bb2:3:store;inst:Proc0:bb2:4:store;inst:Proc0:bb2:5:br;inst:Proc0:bb3:1:br;inst:Proc0:bb3:1:ret;inst:Proc0:bb4:1:store;inst:Proc0:bb4:2:call;inst:Proc0:bb4:2:store;inst:Proc0:bb4:3:br;inst:Proc0:bb4:3:store;inst:Proc0:bb4:4:store;inst:Proc0:bb4:5:br;inst:Proc0:bb5:1:br;inst:Proc0:bb6:1:br;inst:Proc0:bb6:1:store;inst:Proc0:bb6:2:store;inst:Proc0:bb6:3:br;inst:Proc0:bb7:1:br;inst:Proc0:bb7:1:store;inst:Proc0:bb7:2:br;inst:Proc0:bb9:1:br;inst:Proc0:bb9:1:store;inst:Proc0:bb9:2:br;inst:Proc0:entry:10:br;inst:Proc0:entry:1:br;inst:Proc0:entry:1:store;inst:Proc0:entry:2:store;inst:Proc0:entry:3:store;inst:Proc0:entry:4:store;inst:Proc0:entry:5:store;inst:Proc0:entry:6:store;inst:Proc0:entry:7:call;inst:Proc0:entry:8:call;inst:Proc0:entry:9:store;loop:Proc0:bb0;loop:Proc0:bb2;loop:Proc0:bb3;loop:Proc0:bb5;loop:Proc0:bb6;loop:Proc0:bb8
gvn,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
indvars,instcombine,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,indvars->instcombine,kind=activation round=1 prefix=indvars writes=inst:Proc0:%.lcssa
indvars,licm,dependent,read_write,strong,strong,none,none,,,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,,inst,write_write_only,,,
indvars,loop-rotate,dependent,read_write,strong,strong,none,none,,,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,,inst,write_write_only,,,
indvars,loop-unroll,dependent,read_write,strong,strong,none,none,,,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,,inst,write_write_only,,,
indvars,sccp,independent,,none,none,none,none,,,,,,,none,,,
indvars,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
instcombine,licm,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,licm->instcombine,kind=activation round=1 prefix=licm writes=inst:Proc0:%.lcssa
instcombine,loop-rotate,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,loop-rotate->instcombine,kind=activation round=1 prefix=loop-rotate writes=inst:Proc0:%.not11;inst:Proc0:%split
instcombine,loop-unroll,dependent,enablement,strong,none,strong,none,,,,,,,none,activation,loop-unroll->instcombine,kind=activation round=1 prefix=loop-unroll writes=inst:Proc0:%.lcssa
instcombine,sccp,independent,,none,none,none,none,,,,,,,none,,,
instcombine,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
licm,loop-rotate,dependent,read_write;enablement,strong,strong,strong,none,inst:Proc8:%12;inst:Proc8:%13;inst:Proc8:%15,inst:Proc8:%12;inst:Proc8:%13;inst:Proc8:%15,inst:Proc0:%.lcssa;inst:Proc8:%11;inst:Proc8:%12;inst:Proc8:%13;inst:Proc8:%14;inst:Proc8:%15,inst:Proc0:%.lcssa;inst:Proc8:%11;inst:Proc8:%12;inst:Proc8:%13;inst:Proc8:%14;inst:Proc8:%15,,inst,mixed,mutation,loop-rotate->licm;licm->loop-rotate,kind=mutation round=1 prefix=loop-rotate writes=inst:Proc8:%13;inst:Proc8:%14;kind=mutation round=1 prefix=licm writes=bb:Func2:bb2;bb:Proc0:._crit_edge;bb:Proc0:._crit_edge5;bb:Proc0:.lr.ph;bb:Proc0:.lr.ph4;bb:Proc0:bb10;bb:Proc0:bb11;bb:Proc0:bb12;bb:Proc0:bb13;bb:Proc8:._crit_edge;bb:Proc8:.lr.ph;bb:Proc8:bb2;inst:Func2:%.01;inst:Func2:%.011;inst:Func2:%10;inst:Func2:%11;inst:Func2:%12;inst:Func2:%13;inst:Func2:%14;inst:Func2:%15;inst:Func2:%16;inst:Func2:%17;inst:Func2:%18;inst:Func2:%19;inst:Func2:%20;inst:Func2:%4;inst:Func2:%5;inst:Func2:%6;inst:Func2:%7;inst:Func2:%8;inst:Func2:%9;inst:Func2:bb0:1:br;inst:Func2:bb2:1:br;inst:Proc0:%.01;inst:Proc0:%.012;inst:Proc0:%.1;inst:Proc0:%.16;inst:Proc0:%.lcssa;inst:Proc0:%.not11;inst:Proc0:%10;inst:Proc0:%12;inst:Proc0:%13;inst:Proc0:%14;inst:Proc0:%15;inst:Proc0:%16;inst:Proc0:%17;inst:Proc0:%18;inst:Proc0:%19;inst:Proc0:%20;inst:Proc0:%21;inst:Proc0:%22;inst:Proc0:%23;inst:Proc0:%24;inst:Proc0:%25;inst:Proc0:%26;inst:Proc0:%27;inst:Proc0:%28;inst:Proc0:%29;inst:Proc0:%30;inst:Proc0:%31;inst:Proc0:%32;inst:Proc0:%33;inst:Proc0:%34;inst:Proc0:%35;inst:Proc0:%36;inst:Proc0:%37;inst:Proc0:%38;inst:Proc0:%39;inst:Proc0:%40;inst:Proc0:%41;inst:Proc0:%42;inst:Proc0:%43;inst:Proc0:%44;inst:Proc0:%45;inst:Proc0:%46;inst:Proc0:%48;inst:Proc0:%49;inst:Proc0:%50;inst:Proc0:%51;inst:Proc0:%52;inst:Proc0:%53;inst:Proc0:%9;inst:Proc0:%split;inst:Proc0:._crit_edge5:1:br;inst:Proc0:._crit_edge:1:br;inst:Proc0:.lr.ph4:1:br;inst:Proc0:.lr.ph:1:br;inst:Proc0:bb0:1:br;inst:Proc0:bb10:1:store;inst:Proc0:bb10:2:br;inst:Proc0:bb11:1:br;inst:Proc0:bb12:1:br;inst:Proc0:bb13:1:br;inst:Proc0:bb1:10:br;inst:Proc0:bb1:1:br;inst:Proc0:bb1:1:store;inst:Proc0:bb1:2:store;inst:Proc0:bb1:3:store;inst:Proc0:bb1:4:store;inst:Proc0:bb1:5:store;inst:Proc0:bb1:6:store;inst:Proc0:bb1:7:call;inst:Proc0:bb1:8:call;inst:Proc0:bb1:9:store;inst:Proc0:bb2:10:br;inst:Proc0:bb2:1:store;inst:Proc0:bb2:2:call;inst:Proc0:bb2:2:store;inst:Proc0:bb2:3:store;inst:Proc0:bb2:4:store;inst:Proc0:bb2:5:br;inst:Proc0:bb2:5:store;inst:Proc0:bb2:6:store;inst:Proc0:bb2:7:call;inst:Proc0:bb2:8:call;inst:Proc0:bb2:9:store;inst:Proc0:bb4:1:ret;inst:Proc0:bb4:1:store;inst:Proc0:bb4:2:store;inst:Proc0:bb4:3:br;inst:Proc0:bb5:1:store;inst:Proc0:bb5:2:br;inst:Proc0:bb5:2:call;inst:Proc0:bb5:3:store;inst:Proc0:bb5:4:store;inst:Proc0:bb5:5:br;inst:Proc0:bb7:1:br;inst:Proc0:bb7:1:store;inst:Proc0:bb7:2:store;inst:Proc0:bb7:3:br;inst:Proc0:bb8:1:br;inst:Proc0:bb9:1:br;inst:Proc0:bb9:1:ret;inst:Proc8:%.0;inst:Proc8:%.01;inst:Proc8:%13;inst:Proc8:%14;inst:Proc8:%15;inst:Proc8:%16;inst:Proc8:%17;inst:Proc8:%18;inst:Proc8:%19;inst:Proc8:._crit_edge:1:br;inst:Proc8:.lr.ph:1:br;inst:Proc8:bb0:1:br;inst:Proc8:bb0:1:store;inst:Proc8:bb0:2:store;inst:Proc8:bb0:3:store;inst:Proc8:bb0:4:ret;inst:Proc8:bb1:2:br;inst:Proc8:bb1:2:store;inst:Proc8:bb1:3:store;inst:Proc8:bb1:4:ret;inst:Proc8:bb2:1:store;inst:Proc8:bb2:2:br;inst:Proc8:entry:4:br;loop:Func2:bb0;loop:Func2:bb1;loop:Proc0:._crit_edge5;loop:Proc0:bb0;loop:Proc0:bb3;loop:Proc0:bb4;loop:Proc0:bb6;loop:Proc0:bb9;loop:Proc8:._crit_edge;loop:Proc8:bb0
licm,loop-unroll,dependent,read_write,strong,strong,none,none,,,inst:Proc0:%.lcssa,inst:Proc0:%.lcssa,,inst,write_write_only,,,
licm,sccp,independent,,none,none,none,none,,,,,,,none,,,
licm,simplifycfg,independent,,none,none,none,none,,,,,,,none,,,
loop-rotate,loop-unroll,dependent,read_write;enablement,strong,strong,strong,none,inst:Func2:bb2:1:br;inst:Proc0:bb10:2:br;inst:Proc0:bb13:1:br;inst:Proc0:bb1:1:br;inst:Proc0:bb7:3:br;inst:Proc8:bb2:2:br;loop:Func2:bb0;loop:Proc0:bb0;loop:Proc0:bb3;loop:Proc0:bb6;loop:Proc0:bb9;loop:Proc8:bb0,inst:Func2:bb2:1:br;inst:Proc0:bb10:2:br;inst:Proc0:bb13:1:br;inst:Proc0:bb1:1:br;inst:Proc0:bb7:3:br;inst:Proc8:bb2:2:br;loop:Func2:bb0;loop:Proc0:bb0;loop:Proc0:bb3;loop:Proc0:bb6;loop:Proc0:bb9;loop:Proc8:bb0,inst:Func2:bb2:1:br;inst:Proc0:%.lcssa;inst:Proc0:bb10:2:br;inst:Proc0:bb13:1:br;inst:Proc0:bb1:1:br;inst:Proc0:bb7:3:br;inst:Proc8:bb2:2:br;loop:Func2:bb0;loop:Proc0:bb0;loop:Proc0:bb3;loop:Proc0:bb6;loop:Proc0:bb9;loop:Proc8:bb0,inst:Proc0:%.lcssa;loop:Func2:bb0;loop:Proc0:bb0;loop:Proc0:bb3;loop:Proc0:bb6;loop:Proc0:bb9;loop:Proc8:bb0,inst:Func2:bb2:1:br;inst:Proc0:bb10:2:br;inst:Proc0:bb13:1:br;inst:Proc0:bb1:1:br;inst:Proc0:bb7:3:br;inst:Proc8:bb2:2:br,inst;loop,mixed,expansion,loop-rotate->loop-unroll;loop-unroll->loop-rotate,kind=expansion round=1 prefix=loop-rotate writes=bb:Proc0:bb9;inst:Func2:bb0:1:br;inst:Proc0:%11;inst:Proc0:%12;inst:Proc0:%13;inst:Proc0:%14;inst:Proc0:%15;inst:Proc0:%16;inst:Proc0:%17;inst:Proc0:%18;inst:Proc0:%19;inst:Proc0:%20;inst:Proc0:%21;inst:Proc0:%22;inst:Proc0:%23;inst:Proc0:%24;inst:Proc0:%25;inst:Proc0:%26;inst:Proc0:%27;inst:Proc0:%28;inst:Proc0:%29;inst:Proc0:%30;inst:Proc0:%31;inst:Proc0:%32;inst:Proc0:%33;inst:Proc0:%34;inst:Proc0:%35;inst:Proc0:%36;inst:Proc0:%37;inst:Proc0:%38;inst:Proc0:%39;inst:Proc0:%40;inst:Proc0:%41;inst:Proc0:%42;inst:Proc0:%43;inst:Proc0:%44;inst:Proc0:%45;inst:Proc0:%46;inst:Proc0:%47;inst:Proc0:%48;inst:Proc0:%49;inst:Proc0:%50;inst:Proc0:%51;inst:Proc0:%8;inst:Proc0:%9;inst:Proc0:bb0:10:br;inst:Proc0:bb0:1:br;inst:Proc0:bb0:1:store;inst:Proc0:bb0:2:store;inst:Proc0:bb0:3:store;inst:Proc0:bb0:4:store;inst:Proc0:bb0:5:store;inst:Proc0:bb0:6:store;inst:Proc0:bb0:7:call;inst:Proc0:bb0:8:call;inst:Proc0:bb0:9:store;inst:Proc0:bb1:10:br;inst:Proc0:bb1:1:store;inst:Proc0:bb1:2:call;inst:Proc0:bb1:2:store;inst:Proc0:bb1:3:store;inst:Proc0:bb1:4:store;inst:Proc0:bb1:5:br;inst:Proc0:bb1:5:store;inst:Proc0:bb1:6:store;inst:Proc0:bb1:7:call;inst:Proc0:bb1:8:call;inst:Proc0:bb1:9:store;inst:Proc0:bb2:1:br;inst:Proc0:bb2:1:store;inst:Proc0:bb2:2:call;inst:Proc0:bb2:3:store;inst:Proc0:bb2:4:store;inst:Proc0:bb2:5:br;inst:Proc0:bb3:1:br;inst:Proc0:bb3:1:store;inst:Proc0:bb3:2:store;inst:Proc0:bb3:3:br;inst:Proc0:bb4:2:br;inst:Proc0:bb4:2:store;inst:Proc0:bb4:3:br;inst:Proc0:bb5:1:br;inst:Proc0:bb5:1:store;inst:Proc0:bb5:2:br;inst:Proc0:bb6:1:br;inst:Proc0:bb7:1:br;inst:Proc0:bb8:1:br;inst:Proc0:bb8:1:ret;inst:Proc0:bb9:1:ret;inst:Proc3:%2;inst:Proc8:bb1:2:br;loop:Func2:bb1;loop:Proc0:._crit_edge5;loop:Proc0:bb0;loop:Proc0:bb3;loop:Proc0:bb4;loop:Proc0:bb8;loop:Proc0:bb9;loop:Proc8:._crit_edge;kind=expansion round=1 prefix=loop-unroll writes=bb:Func2:bb2;bb:Proc0:._crit_edge;bb:Proc0:._crit_edge5;bb:Proc0:.lr.ph;bb:Proc0:.lr.ph4;bb:Proc0:bb11;bb:Proc0:bb12;bb:Proc0:bb13;bb:Proc8:._crit_edge;bb:Proc8:.lr.ph;bb:Proc8:bb2;inst:Func2:%.01;inst:Func2:%.011;inst:Func2:%10;inst:Func2:%11;inst:Func2:%12;inst:Func2:%13;inst:Func2:%14;inst:Func2:%15;inst:Func2:%16;inst:Func2:%17;inst:Func2:%18;inst:Func2:%19;inst:Func2:%20;inst:Func2:%4;inst:Func2:%5;inst:Func2:%6;inst:Func2:%7;inst:Func2:%8;inst:Func2:%9;inst:Func2:bb0:1:br;inst:Func2:bb2:1:br;inst:Proc0:%.01;inst:Proc0:%.012;inst:Proc0:%.1;inst:Proc0:%.16;inst:Proc0:%.lcssa;inst:Proc0:%.not11;inst:Proc0:%20;inst:Proc0:%21;inst:Proc0:%22;inst:Proc0:%23;inst:Proc0:%24;inst:Proc0:%27;inst:Proc0:%28;inst:Proc0:%29;inst:Proc0:%30;inst:Proc0:%31;inst:Proc0:%32;inst:Proc0:%33;inst:Proc0:%34;inst:Proc0:%35;inst:Proc0:%36;inst:Proc0:%37;inst:Proc0:%39;inst:Proc0:%40;inst:Proc0:%41;inst:Proc0:%42;inst:Proc0:%43;inst:Proc0:%44;inst:Proc0:%46;inst:Proc0:%47;inst:Proc0:%48;inst:Proc0:%49;inst:Proc0:%50;inst:Proc0:%51;inst:Proc0:%52;inst:Proc0:%53;inst:Proc0:%split;inst:Proc0:._crit_edge5:1:br;inst:Proc0:._crit_edge:1:br;inst:Proc0:.lr.ph4:1:br;inst:Proc0:.lr.ph:1:br;inst:Proc0:bb10:1:ret;inst:Proc0:bb10:1:store;inst:Proc0:bb10:2:br;inst:Proc0:bb11:1:br;inst:Proc0:bb12:1:br;inst:Proc0:bb13:1:br;inst:Proc0:bb3:1:br;inst:Proc0:bb3:1:store;inst:Proc0:bb3:2:call;inst:Proc0:bb3:3:store;inst:Proc0:bb3:4:store;inst:Proc0:bb3:5:br;inst:Proc0:bb4:1:br;inst:Proc0:bb4:1:ret;inst:Proc0:bb5:1:store;inst:Proc0:bb5:2:call;inst:Proc0:bb5:2:store;inst:Proc0:bb5:3:br;inst:Proc0:bb5:3:store;inst:Proc0:bb5:4:store;inst:Proc0:bb5:5:br;inst:Proc0:bb6:1:br;inst:Proc0:bb6:1:store;inst:Proc0:bb6:2:br;inst:Proc0:bb7:1:br;inst:Proc0:bb7:1:store;inst:Proc0:bb7:2:store;inst:Proc0:bb7:3:br;inst:Proc0:bb9:1:br;inst:Proc8:%.0;inst:Proc8:%.01;inst:Proc8:%11;inst:Proc8:%12;inst:Proc8:%13;inst:Proc8:%14;inst:Proc8:%15;inst:Proc8:%16;inst:Proc8:%17;inst:Proc8:%18;inst:Proc8:%19;inst:Proc8:._crit_edge:1:br;inst:Proc8:.lr.ph:1:br;inst:Proc8:bb0:1:br;inst:Proc8:bb0:1:store;inst:Proc8:bb0:2:store;inst:Proc8:bb0:3:store;inst:Proc8:bb0:4:ret;inst:Proc8:bb1:2:br;inst:Proc8:bb1:2:store;inst:Proc8:bb1:3:store;inst:Proc8:bb1:4:ret;inst:Proc8:bb2:1:store;inst:Proc8:bb2:2:br;inst:Proc8:entry:4:br;loop:Func2:bb0;loop:Func2:bb1;loop:Proc0:._crit_edge5;loop:Proc0:bb10;loop:Proc0:bb3;loop:Proc0:bb5;loop:Proc0:bb6;loop:Proc0:bb9;loop:Proc8:._crit_edge;loop:Proc8:bb0
